image,n_gt,bucket,cache_depth,matched@100,matched@300,matched@600,matched@1000,tail_tp,tail_tp_dupsus,ndet@conf0.25,sat@conf0.25,ndet@conf0.1,sat@conf0.1,n_gt_small,matched300_small,n_gt_medium,matched300_medium,n_gt_large,matched300_large
0000116_01059_d_0000085,70,50-100,1000,27,34,35,38,4,0,42,0,87,0,59,28,11,6,0,0
0000116_01338_d_0000086,54,50-100,1000,21,24,26,27,3,0,28,0,48,0,47,17,5,5,2,2
0000117_00112_d_0000087,129,100-150,1000,45,61,71,76,15,0,68,0,139,0,112,47,13,10,4,4
0000117_01326_d_0000088,62,50-100,1000,29,31,33,33,2,0,58,0,128,0,34,11,27,19,1,1
0000117_01731_d_0000089,47,<50,1000,23,24,25,28,4,0,56,0,89,0,27,11,15,8,5,5
0000117_02708_d_0000090,100,100-150,1000,22,29,29,32,3,0,74,0,156,0,64,15,36,14,0,0
0000117_03096_d_0000091,24,<50,1000,13,16,16,16,0,0,84,0,184,0,8,3,14,11,2,2
0000129_02411_d_0000138,186,150-300,1000,96,119,120,121,2,0,129,0,197,0,73,14,113,105,0,0
0000153_00001_d_0000001,55,50-100,1000,14,18,23,24,6,0,36,0,73,0,47,13,8,5,0,0
0000153_00401_d_0000001,59,50-100,1000,27,31,33,33,2,0,44,0,92,0,47,21,11,9,1,1
0000153_00801_d_0000001,49,<50,1000,20,22,23,23,1,0,38,0,79,0,40,16,9,6,0,0
0000153_01201_d_0000001,59,50-100,1000,13,15,17,18,3,0,33,0,90,0,57,15,2,0,0,0
0000153_01601_d_0000001,63,50-100,1000,17,20,21,21,1,0,38,0,87,0,57,17,5,2,1,1
0000153_01801_d_0000001,55,50-100,1000,15,16,18,18,2,0,37,0,81,0,52,13,3,3,0,0
0000154_00001_d_0000001,51,50-100,1000,21,27,27,28,1,0,39,0,75,0,43,19,8,8,0,0
0000154_00401_d_0000001,60,50-100,1000,21,26,26,27,1,0,40,0,99,0,51,19,9,7,0,0
0000154_00801_d_0000001,72,50-100,1000,19,20,25,27,7,1,36,0,100,0,67,17,5,3,0,0
0000154_01201_d_0000001,81,50-100,1000,31,36,36,40,4,0,45,0,99,0,75,33,6,3,0,0
0000154_01601_d_0000001,101,100-150,1000,33,39,39,43,4,1,52,0,133,0,86,28,15,11,0,0
0000154_02001_d_0000001,83,50-100,1000,30,40,40,43,3,0,63,0,159,0,74,32,8,7,1,1
0000155_00001_d_0000001,97,50-100,1000,41,52,57,59,7,0,56,0,126,0,73,35,23,16,1,1
0000155_00401_d_0000001,122,100-150,1000,39,43,50,54,11,0,69,0,152,0,106,31,16,12,0,0
0000155_00801_d_0000001,106,100-150,1000,39,50,56,57,7,0,74,0,192,0,86,35,20,15,0,0
0000155_01201_d_0000001,94,50-100,1000,27,31,36,40,9,0,63,0,147,0,82,20,12,11,0,0
0000155_01601_d_0000001,73,50-100,1000,34,40,41,45,5,1,72,0,139,0,63,30,10,10,0,0
0000155_01871_d_0000001,55,50-100,1000,29,33,37,37,4,0,50,0,95,0,46,29,9,4,0,0
