image,n_gt,bucket,cache_depth,matched@100,matched@300,matched@600,matched@1000,tail_tp,tail_tp_dupsus,ndet@conf0.25,sat@conf0.25,ndet@conf0.1,sat@conf0.1,n_gt_small,matched300_small,n_gt_medium,matched300_medium,n_gt_large,matched300_large
0000193_01497_d_0000111,87,50-100,1000,60,76,83,85,9,1,96,0,188,0,72,63,15,13,0,0
0000193_01705_d_0000112,134,100-150,1000,74,104,116,121,17,1,89,0,184,0,117,88,17,16,0,0
0000193_01876_d_0000113,107,100-150,1000,65,89,96,102,13,1,59,0,142,0,97,79,10,10,0,0
0000193_02029_d_0000114,93,50-100,1000,64,79,85,87,8,0,56,0,129,0,82,69,11,10,0,0
0000193_02212_d_0000115,78,50-100,1000,45,65,71,73,8,2,52,0,112,0,73,61,5,4,0,0
0000193_02416_d_0000116,50,50-100,1000,34,43,45,48,5,0,28,0,70,0,47,40,3,3,0,0
0000193_02606_d_0000117,49,<50,1000,38,42,45,46,4,1,29,0,69,0,48,41,1,1,0,0
0000193_02725_d_0000118,39,<50,1000,36,38,39,39,1,0,32,0,70,0,38,37,1,1,0,0
0000194_00000_d_0000119,54,50-100,1000,43,49,52,52,3,0,35,0,79,0,51,47,3,2,0,0
0000194_00200_d_0000120,76,50-100,1000,55,63,68,68,5,1,60,0,151,0,67,55,9,8,0,0
0000194_00399_d_0000121,143,100-150,1000,83,123,131,132,9,1,109,0,210,0,137,117,6,6,0,0
0000194_00625_d_0000122,83,50-100,1000,67,73,76,77,4,0,68,0,135,0,73,64,10,9,0,0
0000194_00800_d_0000123,54,50-100,1000,39,48,49,50,2,0,40,0,74,0,41,36,13,12,0,0
0000194_00998_d_0000124,42,<50,1000,36,37,38,38,1,0,32,0,63,0,37,32,5,5,0,0
0000194_01192_d_0000125,23,<50,1000,20,22,23,23,1,0,32,0,61,0,18,17,5,5,0,0
0000196_04512_d_0000144,69,50-100,1000,54,62,62,63,1,0,36,0,88,0,62,55,7,7,0,0
0000199_01269_d_0000166,16,<50,180,13,13,13,13,0,0,12,0,17,0,7,4,8,8,1,1
0000213_02500_d_0000240,94,50-100,1000,60,79,84,85,6,0,46,0,143,0,85,71,9,8,0,0
0000213_02965_d_0000241,94,50-100,1000,72,87,89,90,3,0,79,0,161,0,62,55,29,29,3,3
0000213_03478_d_0000242,115,100-150,1000,84,101,104,105,4,0,94,0,181,0,70,57,40,39,5,5
0000213_03920_d_0000243,164,150-300,1000,88,127,140,143,16,2,111,0,208,0,98,65,60,56,6,6
0000213_04405_d_0000244,106,100-150,1000,69,88,94,95,7,0,75,0,175,0,62,45,38,37,6,6
0000213_04998_d_0000245,137,100-150,1000,74,114,121,122,8,1,120,0,255,0,94,74,38,35,5,5
0000213_05340_d_0000246,138,100-150,1000,86,114,126,128,14,2,104,0,196,0,95,72,40,39,3,3
0000213_05745_d_0000247,101,100-150,1000,75,92,96,98,6,1,88,0,155,0,55,50,43,39,3,3
0000215_00000_d_0000256,157,150-300,1000,75,115,123,131,16,0,90,0,212,0,132,90,24,24,1,1
0000215_00447_d_0000257,53,50-100,989,49,50,50,51,1,0,58,0,83,0,17,14,35,35,1,1
0000215_00909_d_0000258,93,50-100,1000,71,85,87,91,6,2,81,0,133,0,54,48,37,35,2,2
0000215_01395_d_0000259,56,50-100,1000,55,55,55,55,0,0,60,0,95,0,23,22,27,27,6,6
0000215_01869_d_0000260,78,50-100,1000,63,72,75,77,5,0,68,0,132,0,50,45,24,23,4,4
0000215_02319_d_0000261,107,100-150,1000,62,72,79,79,7,0,55,0,132,0,73,43,32,27,2,2
0000215_02667_d_0000262,83,50-100,1000,67,79,81,81,2,0,92,0,168,0,48,44,35,35,0,0
0000215_02932_d_0000263,48,<50,974,42,45,47,48,3,0,41,0,63,0,18,15,27,27,3,3
0000215_03226_d_0000264,23,<50,593,22,22,23,23,1,0,29,0,41,0,12,12,10,9,1,1
0000216_00520_d_0000001,109,100-150,1000,73,93,97,98,5,0,86,0,139,0,78,63,31,30,0,0
0000220_01242_d_0000004,37,<50,886,30,34,36,36,2,0,29,0,51,0,25,22,10,10,2,2
0000223_01802_d_0000005,64,50-100,1000,50,53,54,55,2,0,49,0,84,0,41,30,23,23,0,0
0000237_00001_d_0000001,15,<50,738,11,13,13,13,0,0,6,0,9,0,13,11,2,2,0,0
0000242_00001_d_0000001,42,<50,1000,33,36,38,39,3,0,30,0,69,0,28,24,13,11,1,1
0000242_00500_d_0000002,53,50-100,1000,39,46,47,48,2,0,33,0,74,0,41,34,12,12,0,0
0000242_00627_d_0000003,45,<50,1000,36,41,41,41,0,0,33,0,63,0,38,34,6,6,1,1
0000242_00843_d_0000004,2,<50,48,2,2,2,2,0,0,2,0,4,0,0,0,0,0,2,2
0000242_00963_d_0000005,13,<50,596,10,11,13,13,2,0,10,0,21,0,5,3,5,5,3,3
0000242_01139_d_0000006,72,50-100,1000,51,61,61,62,1,0,39,0,115,0,65,55,7,6,0,0
0000242_01475_d_0000007,65,50-100,1000,61,63,64,65,2,0,59,0,98,0,45,43,18,18,2,2
0000242_01912_d_0000008,50,50-100,1000,36,43,43,43,0,0,26,0,53,0,49,42,1,1,0,0
0000242_02400_d_0000009,34,<50,594,33,34,34,34,0,0,38,0,60,0,29,29,5,5,0,0
0000242_02762_d_0000010,33,<50,700,33,33,33,33,0,0,33,0,42,0,24,24,9,9,0,0
0000242_03199_d_0000011,9,<50,291,9,9,9,9,0,0,4,0,9,0,6,6,3,3,0,0
0000242_03668_d_0000012,41,<50,1000,38,41,41,41,0,0,32,0,55,0,29,29,11,11,1,1
0000242_04116_d_0000013,8,<50,320,8,8,8,8,0,0,5,0,7,0,5,5,3,3,0,0
