image,n_gt,bucket,cache_depth,matched@100,matched@300,matched@600,matched@1000,tail_tp,tail_tp_dupsus,ndet@conf0.25,sat@conf0.25,ndet@conf0.1,sat@conf0.1,n_gt_small,matched300_small,n_gt_medium,matched300_medium,n_gt_large,matched300_large
0000333_03725_d_0000020,83,50-100,1000,65,76,78,79,3,1,65,0,109,0,49,42,34,34,0,0
0000335_00001_d_0000043,41,<50,729,39,41,41,41,0,0,38,0,62,0,16,16,19,19,6,6
0000335_00197_d_0000044,37,<50,841,36,37,37,37,0,0,31,0,54,0,21,21,12,12,4,4
0000335_00393_d_0000045,34,<50,674,32,32,33,33,1,1,33,0,48,0,12,12,17,15,5,5
0000335_00589_d_0000046,21,<50,323,20,20,20,20,0,0,20,0,24,0,7,6,12,12,2,2
0000335_00785_d_0000047,34,<50,971,32,32,32,32,0,0,31,0,60,0,24,22,8,8,2,2
0000335_00981_d_0000048,78,50-100,1000,44,58,59,59,1,0,39,0,73,0,71,51,7,7,0,0
0000335_01765_d_0000052,61,50-100,1000,52,56,56,56,0,0,48,0,76,0,48,43,12,12,1,1
0000335_01961_d_0000053,69,50-100,1000,61,65,66,66,1,0,59,0,95,0,53,49,15,15,1,1
0000335_02353_d_0000055,82,50-100,1000,67,79,81,81,2,0,68,0,117,0,63,60,18,18,1,1
0000335_02549_d_0000056,87,50-100,1000,69,76,79,79,3,0,65,0,120,0,74,63,12,12,1,1
0000335_02745_d_0000057,99,50-100,1000,71,84,86,87,3,0,75,0,130,0,84,69,13,13,2,2
0000335_03137_d_0000059,103,100-150,1000,66,82,85,88,6,0,65,0,122,0,79,58,23,23,1,1
0000335_03333_d_0000060,40,<50,672,39,40,40,40,0,0,46,0,63,0,18,18,19,19,3,3
0000335_03725_d_0000062,27,<50,408,27,27,27,27,0,0,28,0,32,0,4,4,17,17,6,6
0000335_03921_d_0000063,44,<50,629,43,44,44,44,0,0,41,0,50,0,9,9,31,31,4,4
0000335_04117_d_0000064,28,<50,260,28,28,28,28,0,0,29,0,35,0,7,7,15,15,6,6
0000335_04313_d_0000065,38,<50,523,36,38,38,38,0,0,35,0,49,0,17,17,18,18,3,3
0000335_05097_d_0000069,20,<50,256,20,20,20,20,0,0,22,0,28,0,8,8,7,7,5,5
0000335_05685_d_0000072,15,<50,118,15,15,15,15,0,0,14,0,16,0,1,1,9,9,5,5
0000335_06469_d_0000076,8,<50,190,8,8,8,8,0,0,6,0,7,0,4,4,2,2,2,2
0000335_06665_d_0000077,21,<50,256,20,20,20,20,0,0,21,0,28,0,3,2,13,13,5,5
0000335_06861_d_0000078,24,<50,283,23,24,24,24,0,0,25,0,34,0,10,10,9,9,5,5
0000342_00393_d_0000244,133,100-150,1000,77,103,111,117,14,1,88,0,179,0,112,85,18,15,3,3
0000345_07057_d_0000345,108,100-150,1000,77,94,98,98,4,0,74,0,141,0,86,72,22,22,0,0
0000346_00001_d_0000346,82,50-100,1000,66,77,79,80,3,0,85,0,149,0,35,30,39,39,8,8
0000346_01961_d_0000356,71,50-100,1000,59,65,67,67,2,0,67,0,97,0,44,41,26,23,1,1
0000346_02549_d_0000359,59,50-100,1000,55,58,58,58,0,0,61,0,104,0,23,22,30,30,6,6
0000346_03921_d_0000366,50,50-100,1000,44,48,48,48,0,0,55,0,92,0,22,20,23,23,5,5
0000346_07057_d_0000382,87,50-100,1000,67,80,83,83,3,0,76,0,120,0,50,45,37,35,0,0
0000348_00589_d_0000409,34,<50,903,31,31,32,33,2,1,32,0,63,0,26,24,7,6,1,1
0000348_03333_d_0000423,15,<50,422,15,15,15,15,0,0,13,0,24,0,4,4,11,11,0,0
0000356_00589_d_0000632,121,100-150,1000,87,104,113,115,11,1,103,0,155,0,92,76,26,25,3,3
0000356_01177_d_0000635,88,50-100,1000,68,81,83,85,4,1,76,0,143,0,58,51,25,25,5,5
0000356_01569_d_0000637,100,100-150,1000,63,81,88,91,10,0,66,0,130,0,71,53,27,26,2,2
0000356_01765_d_0000638,84,50-100,1000,61,72,76,78,6,0,59,0,127,0,54,43,27,26,3,3
0000356_01961_d_0000639,111,100-150,1000,56,77,91,94,17,1,64,0,138,0,83,50,24,23,4,4
0000356_02157_d_0000640,54,50-100,1000,48,49,52,52,3,0,66,0,143,0,29,25,23,22,2,2
0000356_02353_d_0000641,106,100-150,1000,64,77,87,94,17,0,68,0,147,0,79,54,27,23,0,0
0000356_02745_d_0000643,97,50-100,1000,59,86,91,92,6,0,55,0,129,0,74,65,19,17,4,4
0000356_02941_d_0000644,108,100-150,1000,59,80,87,93,13,0,56,0,134,0,89,62,15,14,4,4
0000356_03333_d_0000646,80,50-100,1000,57,71,75,76,5,0,60,0,134,0,55,48,25,23,0,0
0000356_03529_d_0000647,81,50-100,1000,63,73,78,79,6,0,70,0,171,0,50,42,29,29,2,2
0000356_03725_d_0000648,94,50-100,1000,62,74,85,88,14,2,62,0,140,0,63,43,30,30,1,1
0000356_03921_d_0000649,72,50-100,1000,57,66,67,67,1,0,67,0,154,0,49,43,22,22,1,1
0000356_04117_d_0000650,93,50-100,1000,61,74,83,86,12,0,61,0,116,0,70,52,20,19,3,3
0000356_04313_d_0000651,99,50-100,1000,67,80,88,88,8,0,74,0,163,0,73,57,25,22,1,1
0000356_04705_d_0000653,70,50-100,1000,59,62,65,65,3,0,82,0,154,0,53,46,15,14,2,2
0000356_04901_d_0000654,102,100-150,1000,58,78,84,92,14,0,56,0,148,0,81,59,19,17,2,2
0000356_05097_d_0000655,114,100-150,1000,62,88,97,104,16,0,68,0,178,0,92,67,21,20,1,1
0000358_03333_d_0000697,93,50-100,1000,68,76,82,82,6,1,64,0,115,0,74,58,18,17,1,1
0000359_00393_d_0000701,39,<50,1000,38,39,39,39,0,0,39,0,72,0,25,25,14,14,0,0
0000359_00589_d_0000702,39,<50,821,33,36,37,37,1,0,34,0,57,0,19,16,18,18,2,2
0000359_00785_d_0000703,30,<50,616,28,28,29,29,1,0,29,0,44,0,8,6,18,18,4,4
0000359_00981_d_0000704,33,<50,944,29,29,30,30,1,0,35,0,74,0,6,5,24,21,3,3
0000359_01177_d_0000705,59,50-100,1000,49,54,57,58,4,0,60,0,116,0,20,15,33,33,6,6
0000359_01373_d_0000706,12,<50,183,12,12,12,12,0,0,15,0,17,0,0,0,7,7,5,5
0000359_01961_d_0000707,18,<50,290,18,18,18,18,0,0,21,0,22,0,0,0,13,13,5,5
0000359_02353_d_0000708,31,<50,765,26,29,29,29,0,0,22,0,27,0,25,23,6,6,0,0
0000359_02549_d_0000709,21,<50,379,21,21,21,21,0,0,19,0,28,0,6,6,12,12,3,3
0000359_03333_d_0000711,13,<50,322,13,13,13,13,0,0,15,0,25,0,2,2,11,11,0,0
0000359_03529_d_0000712,16,<50,288,16,16,16,16,0,0,11,0,23,0,0,0,13,13,3,3
0000360_00001_d_0000713,80,50-100,1000,57,71,75,75,4,0,75,0,130,0,54,46,23,22,3,3
0000360_00197_d_0000714,79,50-100,1000,58,72,73,74,2,0,59,0,112,0,50,43,27,27,2,2
0000360_00393_d_0000715,79,50-100,1000,63,77,77,78,1,0,60,0,103,0,45,44,32,31,2,2
0000360_00589_d_0000716,60,50-100,1000,56,57,59,60,3,0,47,0,96,0,31,29,27,26,2,2
0000360_00785_d_0000717,59,50-100,1000,51,58,58,58,0,0,63,0,105,0,26,25,33,33,0,0
0000360_00981_d_0000718,65,50-100,1000,58,60,60,61,1,0,58,0,106,0,33,29,31,30,1,1
0000360_02353_d_0000725,72,50-100,1000,62,70,71,71,1,0,71,0,114,0,34,33,35,34,3,3
0000360_02745_d_0000727,81,50-100,1000,58,68,72,73,5,0,62,0,106,0,46,40,31,24,4,4
0000360_02941_d_0000728,45,<50,802,36,42,45,45,3,0,43,0,65,0,11,10,31,29,3,3
0000360_03137_d_0000729,56,50-100,963,48,51,54,54,3,0,52,0,88,0,28,24,25,24,3,3
0000360_03333_d_0000730,56,50-100,881,51,56,56,56,0,0,54,0,85,0,36,36,16,16,4,4
0000360_03529_d_0000731,31,<50,532,28,29,29,29,0,0,31,0,51,0,17,15,13,13,1,1
0000360_03921_d_0000733,52,50-100,844,46,48,49,49,1,0,39,0,71,0,39,35,12,12,1,1
0000360_04117_d_0000734,18,<50,227,17,17,17,17,0,0,19,0,26,0,2,2,11,10,5,5
0000360_04705_d_0000737,9,<50,221,9,9,9,9,0,0,7,0,11,0,0,0,7,7,2,2
0000360_05293_d_0000740,70,50-100,1000,57,64,64,65,1,0,61,0,93,0,46,42,17,15,7,7
0000360_05685_d_0000742,60,50-100,1000,54,57,58,58,1,0,45,0,87,0,17,15,42,41,1,1
0000360_06273_d_0000745,17,<50,717,17,17,17,17,0,0,20,0,36,0,5,5,12,12,0,0
0000360_06665_d_0000747,48,<50,939,47,48,48,48,0,0,48,0,72,0,15,15,29,29,4,4
0000360_06861_d_0000748,25,<50,655,25,25,25,25,0,0,24,0,36,0,4,4,14,14,7,7
0000360_07057_d_0000749,15,<50,734,15,15,15,15,0,0,18,0,38,0,4,4,3,3,8,8
0000360_07253_d_0000750,28,<50,436,28,28,28,28,0,0,30,0,41,0,5,5,16,16,7,7
0000360_07645_d_0000752,16,<50,254,16,16,16,16,0,0,19,0,22,0,0,0,12,12,4,4
0000364_00589_d_0000798,62,50-100,1000,43,50,52,53,3,0,51,0,99,0,50,40,10,8,2,2
0000364_01177_d_0000799,80,50-100,1000,49,68,74,77,9,1,49,0,112,0,61,51,18,16,1,1
0000364_01373_d_0000780,64,50-100,1000,44,50,53,56,6,0,54,0,107,0,51,38,11,10,2,2
0000364_01569_d_0000781,97,50-100,1000,55,71,80,84,13,1,56,0,136,0,83,59,14,12,0,0
0000364_01765_d_0000782,81,50-100,1000,46,65,72,73,8,1,66,0,195,0,60,47,20,17,1,1
