image,n_gt,bucket,cache_depth,matched@100,matched@300,matched@600,matched@1000,tail_tp,tail_tp_dupsus,ndet@conf0.25,sat@conf0.25,ndet@conf0.1,sat@conf0.1,n_gt_small,matched300_small,n_gt_medium,matched300_medium,n_gt_large,matched300_large
0000271_01401_d_0000380,55,50-100,734,51,52,52,52,0,0,60,0,88,0,36,33,17,17,2,2
0000271_01601_d_0000381,48,<50,613,43,46,47,47,1,0,44,0,74,0,34,32,13,13,1,1
0000271_02401_d_0000385,84,50-100,886,56,69,72,74,5,1,52,0,107,0,58,44,25,24,1,1
0000271_02601_d_0000386,79,50-100,749,61,71,78,78,7,0,67,0,122,0,51,44,23,22,5,5
0000271_03001_d_0000387,56,50-100,603,51,55,55,55,0,0,57,0,81,0,44,43,10,10,2,2
0000271_03801_d_0000391,57,50-100,511,50,52,52,52,0,0,62,0,95,0,41,36,16,16,0,0
0000271_04401_d_0000394,86,50-100,640,65,78,81,81,3,0,69,0,112,0,60,53,24,23,2,2
0000271_04801_d_0000396,50,50-100,730,44,47,47,47,0,0,45,0,66,0,33,30,17,17,0,0
0000271_05001_d_0000397,90,50-100,782,64,79,79,81,2,0,66,0,110,0,78,68,11,10,1,1
0000271_05201_d_0000398,70,50-100,660,63,65,65,65,0,0,75,0,118,0,44,40,24,23,2,2
0000271_05401_d_0000399,71,50-100,541,58,63,65,65,2,0,72,0,107,0,50,43,17,16,4,4
0000271_05601_d_0000400,86,50-100,699,70,81,81,81,0,0,78,0,132,0,67,62,17,17,2,2
0000271_05801_d_0000401,104,100-150,815,84,97,98,99,2,0,106,0,173,0,64,60,36,33,4,4
0000271_06001_d_0000402,158,150-300,766,98,142,148,148,6,0,130,0,193,0,106,90,46,46,6,6
0000271_06201_d_0000403,142,100-150,878,93,131,134,134,3,0,149,0,215,0,87,77,53,52,2,2
0000271_06401_d_0000404,128,100-150,803,93,111,119,119,8,0,124,0,169,0,74,61,51,47,3,3
0000271_06601_d_0000405,105,100-150,755,92,104,104,104,0,0,109,0,153,0,42,41,59,59,4,4
0000271_06801_d_0000406,95,50-100,568,77,90,91,91,1,0,93,0,134,0,45,41,46,45,4,4
0000271_07001_d_0000407,58,50-100,603,49,56,56,56,0,0,44,0,82,0,42,40,11,11,5,5
0000271_07201_d_0000408,25,<50,306,23,24,24,24,0,0,21,0,42,0,22,21,2,2,1,1
0000271_07401_d_0000409,42,<50,418,37,39,40,40,1,0,34,0,48,0,17,14,22,22,3,3
0000273_05601_d_0000466,32,<50,894,29,32,32,32,0,0,29,0,60,0,7,7,23,23,2,2
0000276_00001_d_0000507,55,50-100,374,46,48,48,48,0,0,48,0,74,0,43,37,11,10,1,1
0000276_00401_d_0000509,62,50-100,391,41,47,49,49,2,0,43,0,66,0,50,35,12,12,0,0
0000276_00601_d_0000510,37,<50,413,31,31,31,31,0,0,28,0,41,0,28,22,8,8,1,1
0000276_01001_d_0000512,42,<50,585,35,39,39,39,0,0,30,0,54,0,30,28,12,11,0,0
0000276_01201_d_0000513,29,<50,391,24,26,26,26,0,0,19,0,34,0,20,17,9,9,0,0
0000276_01401_d_0000514,25,<50,348,20,20,20,20,0,0,17,0,27,0,18,14,5,4,2,2
0000276_01801_d_0000516,21,<50,608,15,16,16,16,0,0,12,0,31,0,19,14,1,1,1,1
0000276_02001_d_0000517,15,<50,438,13,13,13,13,0,0,15,0,29,0,15,13,0,0,0,0
0000276_02201_d_0000518,41,<50,415,32,32,32,32,0,0,30,0,49,0,29,22,11,9,1,1
0000276_02401_d_0000519,48,<50,478,32,34,35,35,1,0,27,0,47,0,40,27,7,6,1,1
0000276_02601_d_0000520,32,<50,428,28,29,29,29,0,0,25,0,49,0,26,24,6,5,0,0
0000276_02801_d_0000521,37,<50,431,27,31,33,33,2,0,31,0,53,0,32,27,3,2,2,2
0000276_03001_d_0000522,38,<50,503,31,35,35,35,0,0,28,0,57,0,30,27,8,8,0,0
0000276_03201_d_0000523,60,50-100,641,31,33,33,33,0,0,41,0,61,0,54,27,6,6,0,0
0000276_03401_d_0000524,61,50-100,783,38,42,44,44,2,0,38,0,76,0,54,36,6,6,1,0
0000276_03601_d_0000525,46,<50,732,38,40,42,42,2,0,49,0,84,0,35,30,11,10,0,0
0000276_03801_d_0000526,64,50-100,770,48,57,59,59,2,0,52,0,99,0,42,36,21,20,1,1
0000276_04001_d_0000527,54,50-100,796,38,44,46,46,2,0,50,0,82,0,40,31,13,12,1,1
0000276_04201_d_0000528,59,50-100,447,57,58,58,58,0,0,70,0,85,0,26,26,28,27,5,5
0000276_04401_d_0000529,40,<50,274,40,40,40,40,0,0,43,0,44,0,5,5,29,29,6,6
0000276_04601_d_0000530,10,<50,98,9,9,9,9,0,0,9,0,13,0,8,7,1,1,1,1
0000276_04801_d_0000531,10,<50,73,10,10,10,10,0,0,9,0,10,0,6,6,3,3,1,1
0000276_05001_d_0000532,7,<50,233,7,7,7,7,0,0,8,0,13,0,5,5,2,2,0,0
0000276_05201_d_0000533,6,<50,63,6,6,6,6,0,0,5,0,7,0,3,3,2,2,1,1
0000276_05601_d_0000535,10,<50,178,5,6,6,6,0,0,6,0,9,0,10,6,0,0,0,0
0000276_05801_d_0000536,7,<50,130,7,7,7,7,0,0,5,0,6,0,7,7,0,0,0,0
0000276_06001_d_0000537,14,<50,126,8,8,8,8,0,0,8,0,9,0,12,6,2,2,0,0
0000277_00001_d_0000539,85,50-100,1000,55,63,67,67,4,0,92,0,237,0,65,44,19,18,1,1
0000277_00201_d_0000540,83,50-100,1000,64,75,79,80,5,0,84,0,142,0,51,43,30,30,2,2
0000277_00401_d_0000541,117,100-150,1000,68,87,91,94,7,0,62,0,119,0,93,66,24,21,0,0
0000277_01401_d_0000546,78,50-100,1000,59,67,71,72,5,0,74,0,162,0,42,32,34,33,2,2
0000277_01601_d_0000547,78,50-100,961,58,67,69,69,2,0,62,0,139,0,45,34,32,32,1,1
0000277_01801_d_0000548,101,100-150,965,72,83,86,87,4,0,76,0,139,0,62,44,37,37,2,2
0000277_02001_d_0000549,83,50-100,706,68,75,79,80,5,0,70,0,105,0,36,29,40,39,7,7
0000277_02201_d_0000550,68,50-100,776,60,63,65,65,2,0,78,0,103,0,33,28,32,32,3,3
0000277_02401_d_0000551,90,50-100,997,68,76,78,78,2,0,86,0,154,0,62,48,25,25,3,3
0000277_02601_d_0000552,121,100-150,1000,70,91,96,97,6,0,83,0,155,0,94,64,26,26,1,1
