image,n_gt,bucket,cache_depth,matched@100,matched@300,matched@600,matched@1000,tail_tp,tail_tp_dupsus,ndet@conf0.25,sat@conf0.25,ndet@conf0.1,sat@conf0.1,n_gt_small,matched300_small,n_gt_medium,matched300_medium,n_gt_large,matched300_large
0000276_04001_d_0000527,54,50-100,1000,14,19,20,21,2,0,40,0,78,0,40,12,13,7,1,0
0000276_04201_d_0000528,59,50-100,907,45,46,47,48,2,0,64,0,85,0,26,14,28,27,5,5
0000276_04401_d_0000529,40,<50,579,39,39,39,39,0,0,46,0,59,0,5,5,29,28,6,6
0000276_04601_d_0000530,10,<50,216,6,6,6,6,0,0,11,0,16,0,8,4,1,1,1,1
0000276_04801_d_0000531,10,<50,172,9,9,9,9,0,0,10,0,14,0,6,6,3,2,1,1
0000276_05001_d_0000532,7,<50,402,7,7,7,7,0,0,9,0,12,0,5,5,2,2,0,0
0000276_05201_d_0000533,6,<50,83,6,6,6,6,0,0,5,0,7,0,3,3,2,2,1,1
0000276_05601_d_0000535,10,<50,268,4,4,4,4,0,0,7,0,9,0,10,4,0,0,0,0
0000276_05801_d_0000536,7,<50,264,4,4,4,4,0,0,2,0,8,0,7,4,0,0,0,0
0000276_06001_d_0000537,14,<50,173,5,5,5,5,0,0,9,0,12,0,12,3,2,2,0,0
0000277_00001_d_0000539,85,50-100,1000,39,41,43,46,5,0,74,0,212,0,65,26,19,14,1,1
0000277_00201_d_0000540,83,50-100,1000,37,44,45,46,2,0,78,0,155,0,51,18,30,25,2,1
0000277_00401_d_0000541,117,100-150,1000,48,55,60,60,5,0,60,0,116,0,93,39,24,16,0,0
0000277_01401_d_0000546,78,50-100,1000,38,44,45,48,4,0,63,0,131,0,42,18,34,25,2,1
0000277_01601_d_0000547,78,50-100,1000,43,53,54,55,2,0,54,0,114,0,45,22,32,30,1,1
0000277_01801_d_0000548,101,100-150,1000,49,57,61,63,6,0,72,0,125,0,62,26,37,29,2,2
0000277_02001_d_0000549,83,50-100,1000,54,59,61,62,3,0,57,0,100,0,36,19,40,33,7,7
0000277_02201_d_0000550,68,50-100,1000,46,52,52,53,1,0,66,0,123,0,33,20,32,29,3,3
0000277_02401_d_0000551,90,50-100,1000,48,55,56,56,1,0,74,0,162,0,62,31,25,21,3,3
0000277_02601_d_0000552,121,100-150,1000,46,53,57,57,4,0,71,0,150,0,94,27,26,25,1,1
0000277_03201_d_0000554,85,50-100,1000,38,41,44,44,3,0,58,0,108,0,60,18,25,23,0,0
0000277_03401_d_0000555,103,100-150,1000,46,58,59,61,3,0,72,0,127,0,72,33,31,25,0,0
0000277_03601_d_0000556,59,50-100,1000,38,42,42,42,0,0,56,0,113,0,25,12,32,28,2,2
0000277_04001_d_0000558,74,50-100,1000,41,45,48,49,4,0,60,0,114,0,52,26,16,13,6,6
0000277_04201_d_0000559,67,50-100,1000,37,42,45,48,6,0,56,0,82,0,39,18,24,20,4,4
0000277_04401_d_0000560,70,50-100,1000,45,52,53,53,1,0,63,0,116,0,34,18,34,32,2,2
0000277_04601_d_0000561,95,50-100,1000,55,60,62,62,2,0,76,0,135,0,63,30,30,28,2,2
0000277_05001_d_0000562,97,50-100,1000,55,59,63,65,6,0,81,0,166,0,61,27,35,31,1,1
0000280_00001_d_0000612,87,50-100,1000,38,44,45,45,1,0,69,0,148,0,65,30,20,12,2,2
0000280_00201_d_0000613,47,<50,1000,31,33,37,37,4,0,48,0,88,0,21,11,24,20,2,2
0000280_00401_d_0000614,59,50-100,1000,24,26,27,29,3,0,44,0,83,0,35,10,22,15,2,1
0000280_00601_d_0000615,74,50-100,1000,25,31,32,35,4,0,44,0,103,0,57,18,15,11,2,2
0000280_00801_d_0000616,70,50-100,1000,32,36,37,39,3,0,65,0,133,0,46,20,23,15,1,1
0000280_01001_d_0000617,125,100-150,1000,45,54,56,57,3,0,70,0,157,0,102,33,21,19,2,2
0000280_01201_d_0000618,134,100-150,1000,42,49,50,52,3,0,77,0,147,0,97,21,34,25,3,3
0000280_01401_d_0000619,110,100-150,1000,48,62,64,66,4,0,99,0,181,0,73,34,33,24,4,4
0000280_01601_d_0000620,103,100-150,1000,52,62,65,67,5,0,89,0,164,0,70,37,30,23,3,2
0000280_01801_d_0000621,90,50-100,1000,42,48,50,50,2,0,61,0,114,0,72,31,16,15,2,2
0000280_02001_d_0000622,66,50-100,1000,42,46,47,47,1,0,57,0,100,0,44,27,21,18,1,1
0000280_02201_d_0000623,80,50-100,1000,47,50,51,51,1,0,61,0,111,0,57,27,20,20,3,3
0000280_02401_d_0000624,92,50-100,1000,40,42,44,44,2,0,55,0,91,0,67,21,23,19,2,2
0000280_02601_d_0000625,73,50-100,1000,40,44,45,45,1,0,59,0,127,0,48,21,23,21,2,2
0000280_02801_d_0000626,55,50-100,1000,33,36,38,39,3,0,60,0,124,0,31,15,20,18,4,3
0000280_03001_d_0000627,88,50-100,1000,29,34,36,37,3,0,57,0,126,0,60,20,25,11,3,3
0000280_03201_d_0000628,82,50-100,1000,41,44,46,47,3,0,73,0,124,0,52,17,28,25,2,2
0000280_03401_d_0000629,83,50-100,1000,35,39,43,44,5,0,59,0,93,0,56,17,26,21,1,1
0000283_00401_d_0000676,6,<50,147,6,6,6,6,0,0,5,0,16,0,1,1,4,4,1,1
0000283_00601_d_0000677,9,<50,220,5,5,5,5,0,0,7,0,13,0,7,3,2,2,0,0
0000283_00801_d_0000678,8,<50,163,4,4,4,4,0,0,4,0,9,0,7,3,1,1,0,0
0000283_01001_d_0000679,4,<50,90,4,4,4,4,0,0,4,0,4,0,0,0,3,3,1,1
0000287_00001_d_0000759,52,50-100,1000,35,37,39,40,3,0,66,0,122,0,37,23,13,12,2,2
0000287_00201_d_0000760,51,50-100,1000,33,34,38,39,5,0,49,0,100,0,27,13,22,19,2,2
0000287_00401_d_0000761,44,<50,1000,32,32,32,34,2,0,48,0,102,0,22,12,18,16,4,4
0000287_00601_d_0000762,93,50-100,1000,29,33,33,33,0,0,52,0,122,0,72,15,17,14,4,4
0000287_00801_d_0000763,58,50-100,1000,41,45,47,48,3,0,59,0,106,0,34,25,19,15,5,5
0000287_01001_d_0000764,71,50-100,1000,39,43,44,44,1,0,51,0,88,0,49,23,19,17,3,3
