image,n_gt,bucket,cache_depth,matched@100,matched@300,matched@600,matched@1000,tail_tp,tail_tp_dupsus,ndet@conf0.25,sat@conf0.25,ndet@conf0.1,sat@conf0.1,n_gt_small,matched300_small,n_gt_medium,matched300_medium,n_gt_large,matched300_large
0000242_00500_d_0000002,53,50-100,226,48,49,49,49,0,0,33,0,47,0,41,37,12,12,0,0
0000242_00627_d_0000003,45,<50,231,41,42,42,42,0,0,37,0,51,0,38,35,6,6,1,1
0000242_00843_d_0000004,2,<50,19,2,2,2,2,0,0,2,0,4,0,0,0,0,0,2,2
0000242_00963_d_0000005,13,<50,115,12,12,12,12,0,0,11,0,17,0,5,4,5,5,3,3
0000242_01139_d_0000006,72,50-100,380,59,64,64,64,0,0,56,0,77,0,65,57,7,7,0,0
0000242_01475_d_0000007,65,50-100,281,61,63,63,63,0,0,61,0,76,0,45,43,18,18,2,2
0000242_01912_d_0000008,50,50-100,287,38,39,39,39,0,0,30,0,43,0,49,38,1,1,0,0
0000242_02400_d_0000009,34,<50,86,32,32,32,32,0,0,33,0,34,0,29,27,5,5,0,0
0000242_02762_d_0000010,33,<50,140,30,31,31,31,0,0,29,0,34,0,24,22,9,9,0,0
0000242_03199_d_0000011,9,<50,61,8,8,8,8,0,0,7,0,8,0,6,6,3,2,0,0
0000242_03668_d_0000012,41,<50,211,39,40,40,40,0,0,34,0,42,0,29,28,11,11,1,1
0000242_04116_d_0000013,8,<50,72,7,7,7,7,0,0,6,0,6,0,5,4,3,3,0,0
0000242_04600_d_0000014,29,<50,264,27,27,27,27,0,0,36,0,43,0,14,12,15,15,0,0
0000242_05059_d_0000015,37,<50,201,31,31,31,31,0,0,27,0,33,0,36,30,1,1,0,0
0000242_05570_d_0000016,32,<50,168,26,27,27,27,0,0,28,0,34,0,30,25,2,2,0,0
0000242_06010_d_0000017,41,<50,191,33,35,35,35,0,0,17,0,28,0,40,34,1,1,0,0
0000242_06452_d_0000018,12,<50,139,12,12,12,12,0,0,12,0,18,0,10,10,2,2,0,0
0000244_00001_d_0000001,46,<50,228,41,41,41,41,0,0,33,0,44,0,39,34,7,7,0,0
0000244_00500_d_0000002,32,<50,255,26,28,28,28,0,0,27,0,46,0,28,24,4,4,0,0
0000244_01000_d_0000003,122,100-150,455,73,90,92,92,2,0,55,0,88,0,114,82,8,8,0,0
0000244_01500_d_0000004,96,50-100,617,71,87,94,94,7,0,66,0,94,0,92,83,4,4,0,0
0000244_02000_d_0000005,129,100-150,412,80,99,99,99,0,0,71,0,90,0,122,92,7,7,0,0
0000244_02500_d_0000006,113,100-150,565,84,97,101,101,4,0,77,0,103,0,102,86,11,11,0,0
0000244_03000_d_0000007,44,<50,350,42,43,43,43,0,0,33,0,66,0,39,38,5,5,0,0
0000244_03500_d_0000008,146,100-150,513,82,107,111,111,4,0,69,0,98,0,129,93,17,14,0,0
0000244_04000_d_0000009,56,50-100,583,43,53,55,55,2,0,89,0,109,0,41,39,13,12,2,2
0000244_04400_d_0000010,101,100-150,439,74,92,95,95,3,0,78,0,110,0,78,72,22,20,1,0
0000244_04900_d_0000011,106,100-150,499,95,105,105,105,0,0,97,0,123,0,73,72,33,33,0,0
0000244_05400_d_0000012,90,50-100,451,76,83,86,86,3,0,71,0,93,0,78,71,12,12,0,0
0000244_05900_d_0000013,66,50-100,407,58,63,63,63,0,0,49,0,76,0,65,62,1,1,0,0
0000244_06388_d_0000014,46,<50,532,36,36,36,36,0,0,46,0,70,0,46,36,0,0,0,0
0000249_00001_d_0000001,80,50-100,289,60,62,62,62,0,0,54,0,62,0,72,54,8,8,0,0
0000249_00235_d_0000002,85,50-100,318,67,73,73,73,0,0,56,0,66,0,71,59,14,14,0,0
0000249_00603_d_0000003,48,<50,202,41,43,43,43,0,0,25,0,31,0,45,40,3,3,0,0
0000249_01100_d_0000004,27,<50,242,26,27,27,27,0,0,27,0,40,0,23,23,4,4,0,0
0000249_01514_d_0000005,51,50-100,262,45,46,46,46,0,0,40,0,49,0,36,31,15,15,0,0
0000249_01635_d_0000006,80,50-100,403,49,60,60,60,0,0,44,0,60,0,71,51,9,9,0,0
0000249_02073_d_0000007,67,50-100,220,50,54,54,54,0,0,37,0,48,0,61,48,6,6,0,0
0000249_02468_d_0000008,18,<50,180,14,16,16,16,0,0,20,0,28,0,11,10,7,6,0,0
0000249_02900_d_0000009,101,100-150,409,77,91,91,91,0,0,75,0,105,0,89,79,12,12,0,0
0000249_03400_d_0000010,92,50-100,501,75,85,87,87,2,0,87,0,122,0,79,72,13,13,0,0
0000249_03900_d_0000011,85,50-100,395,63,72,72,72,0,0,49,0,68,0,73,61,12,11,0,0
0000253_00001_d_0000001,106,100-150,476,95,105,106,106,1,0,98,0,120,0,106,105,0,0,0,0
0000256_00715_d_0000019,90,50-100,523,75,76,76,76,0,0,77,0,100,0,76,62,11,11,3,3
0000256_02173_d_0000030,47,<50,330,42,46,46,46,0,0,36,0,54,0,28,27,16,16,3,3
0000263_02401_d_0000179,17,<50,40,17,17,17,17,0,0,18,0,22,0,6,6,6,6,5,5
0000269_00001_d_0000348,128,100-150,382,83,93,93,93,0,0,83,0,95,0,106,71,21,21,1,1
0000269_00201_d_0000349,47,<50,405,46,47,47,47,0,0,78,0,99,0,27,27,20,20,0,0
0000269_00601_d_0000351,93,50-100,392,79,85,85,85,0,0,88,0,103,0,72,64,21,21,0,0
0000271_00001_d_0000374,58,50-100,182,50,51,51,51,0,0,56,0,63,0,39,32,17,17,2,2
0000271_00201_d_0000375,75,50-100,275,71,71,71,71,0,0,83,0,98,0,48,45,27,26,0,0
0000271_00401_d_0000376,25,<50,157,23,25,25,25,0,0,25,0,29,0,16,16,8,8,1,1
0000271_00601_d_0000377,79,50-100,300,68,72,72,72,0,0,74,0,92,0,61,54,15,15,3,3
0000271_00801_d_0000378,63,50-100,320,51,52,52,52,0,0,79,0,102,0,48,37,15,15,0,0
0000271_01201_d_0000379,59,50-100,282,52,53,53,53,0,0,55,0,72,0,36,32,21,19,2,2
0000271_01401_d_0000380,55,50-100,262,52,53,53,53,0,0,60,0,70,0,36,34,17,17,2,2
0000271_01601_d_0000381,48,<50,228,46,46,46,46,0,0,43,0,50,0,34,33,13,12,1,1
0000271_02401_d_0000385,84,50-100,298,66,73,73,73,0,0,52,0,74,0,58,49,25,23,1,1
0000271_02601_d_0000386,79,50-100,313,70,74,75,75,1,0,72,0,90,0,51,46,23,23,5,5
0000271_03001_d_0000387,56,50-100,220,52,54,54,54,0,0,58,0,64,0,44,42,10,10,2,2
0000271_03801_d_0000391,57,50-100,207,48,51,51,51,0,0,52,0,64,0,41,35,16,16,0,0
