image,n_gt,bucket,cache_depth,matched@100,matched@300,matched@600,matched@1000,tail_tp,tail_tp_dupsus,ndet@conf0.25,sat@conf0.25,ndet@conf0.1,sat@conf0.1,n_gt_small,matched300_small,n_gt_medium,matched300_medium,n_gt_large,matched300_large
0000153_01601_d_0000001,63,50-100,1000,47,53,54,56,3,0,38,0,87,0,57,48,5,4,1,1
0000153_01801_d_0000001,55,50-100,1000,44,48,48,48,0,0,37,0,81,0,52,45,3,3,0,0
0000154_00001_d_0000001,51,50-100,1000,38,46,47,47,1,0,39,0,75,0,43,38,8,8,0,0
0000154_00401_d_0000001,60,50-100,1000,51,57,58,58,1,0,40,0,99,0,51,48,9,9,0,0
0000154_00801_d_0000001,72,50-100,1000,46,59,61,62,3,0,36,0,100,0,67,54,5,5,0,0
0000154_01201_d_0000001,81,50-100,1000,53,65,67,68,3,1,45,0,99,0,75,61,6,4,0,0
0000154_01601_d_0000001,101,100-150,1000,64,86,91,92,6,2,52,0,133,0,86,73,15,13,0,0
0000154_02001_d_0000001,83,50-100,1000,58,70,76,77,7,1,63,0,159,0,74,61,8,8,1,1
0000155_00001_d_0000001,97,50-100,1000,63,82,87,89,7,1,56,0,126,0,73,61,23,20,1,1
0000155_00401_d_0000001,122,100-150,1000,71,95,105,110,15,4,69,0,152,0,106,82,16,13,0,0
0000155_00801_d_0000001,106,100-150,1000,69,92,96,97,5,0,74,0,192,0,86,74,20,18,0,0
0000155_01201_d_0000001,94,50-100,1000,64,82,87,88,6,0,63,0,147,0,82,70,12,12,0,0
0000155_01601_d_0000001,73,50-100,1000,62,70,72,73,3,0,72,0,139,0,63,60,10,10,0,0
0000155_01871_d_0000001,55,50-100,1000,50,54,55,55,1,0,50,0,95,0,46,45,9,9,0,0
0000162_00001_d_0000001,34,<50,1000,31,33,33,33,0,0,27,0,52,0,26,25,7,7,1,1
0000162_00401_d_0000001,45,<50,1000,42,44,44,44,0,0,41,0,88,0,39,38,5,5,1,1
0000162_00801_d_0000001,30,<50,1000,25,28,28,28,0,0,24,0,49,0,25,23,3,3,2,2
0000162_01058_d_0000001,57,50-100,1000,38,47,52,53,6,0,30,0,82,0,48,40,9,7,0,0
0000163_00001_d_0000001,69,50-100,1000,56,64,64,65,1,0,43,0,86,0,58,56,9,7,2,1
0000163_00359_d_0000001,54,50-100,1000,39,42,45,48,6,0,32,0,70,0,49,38,5,4,0,0
0000165_04325_d_0000105,29,<50,982,25,27,29,29,2,0,25,0,44,0,14,13,12,12,3,2
0000166_00558_d_0000118,71,50-100,1000,48,59,60,60,1,0,39,0,75,0,19,14,39,34,13,11
0000193_00000_d_0000103,63,50-100,1000,44,59,60,60,1,0,46,0,104,0,54,50,9,9,0,0
0000193_01497_d_0000111,87,50-100,1000,60,73,79,80,7,0,99,0,203,0,72,59,15,14,0,0
0000193_01705_d_0000112,134,100-150,1000,79,109,114,119,10,0,84,0,177,0,117,93,17,16,0,0
0000193_01876_d_0000113,107,100-150,1000,68,92,99,102,10,3,55,0,123,0,97,82,10,10,0,0
0000193_02029_d_0000114,93,50-100,1000,60,81,83,84,3,0,50,0,113,0,82,71,11,10,0,0
0000193_02212_d_0000115,78,50-100,1000,47,66,69,71,5,0,51,0,120,0,73,61,5,5,0,0
0000193_02416_d_0000116,50,50-100,1000,32,42,46,48,6,0,30,0,74,0,47,40,3,2,0,0
0000193_02606_d_0000117,49,<50,1000,37,44,46,47,3,0,27,0,61,0,48,43,1,1,0,0
0000193_02725_d_0000118,39,<50,1000,37,38,39,39,1,1,36,0,72,0,38,37,1,1,0,0
0000194_00000_d_0000119,54,50-100,1000,43,50,50,50,0,0,34,0,75,0,51,48,3,2,0,0
0000194_00200_d_0000120,76,50-100,1000,54,66,68,71,5,1,56,0,149,0,67,58,9,8,0,0
0000194_00399_d_0000121,143,100-150,1000,84,120,131,132,12,1,99,0,195,0,137,114,6,6,0,0
0000194_00625_d_0000122,83,50-100,1000,64,73,77,77,4,0,68,0,134,0,73,64,10,9,0,0
0000194_00800_d_0000123,54,50-100,1000,37,46,48,48,2,0,45,0,71,0,41,35,13,11,0,0
0000194_00998_d_0000124,42,<50,1000,37,37,37,38,1,0,32,0,63,0,37,32,5,5,0,0
0000194_01192_d_0000125,23,<50,1000,19,22,23,23,1,0,24,0,50,0,18,17,5,5,0,0
0000196_04512_d_0000144,69,50-100,1000,53,61,62,62,1,0,39,0,103,0,62,54,7,7,0,0
0000199_01269_d_0000166,16,<50,157,13,13,13,13,0,0,15,0,20,0,7,4,8,8,1,1
