image,n_gt,bucket,cache_depth,matched@100,matched@300,matched@600,matched@1000,tail_tp,tail_tp_dupsus,ndet@conf0.25,sat@conf0.25,ndet@conf0.1,sat@conf0.1,n_gt_small,matched300_small,n_gt_medium,matched300_medium,n_gt_large,matched300_large
0000249_03900_d_0000011,85,50-100,1000,39,44,45,46,2,0,43,0,102,0,73,34,12,10,0,0
0000253_00001_d_0000001,106,100-150,1000,63,73,73,75,2,0,91,0,139,0,106,73,0,0,0,0
0000256_00715_d_0000019,90,50-100,1000,47,52,54,57,5,0,65,0,125,0,76,42,11,7,3,3
0000256_02173_d_0000030,47,<50,1000,22,26,28,28,2,0,29,0,64,0,28,15,16,8,3,3
0000263_02401_d_0000179,17,<50,197,16,16,16,16,0,0,15,0,19,0,6,5,6,6,5,5
0000269_00001_d_0000348,128,100-150,1000,56,61,63,65,4,0,77,0,138,0,106,40,21,20,1,1
0000269_00201_d_0000349,47,<50,1000,34,39,39,39,0,0,73,0,123,0,27,19,20,20,0,0
0000269_00601_d_0000351,93,50-100,1000,65,67,70,72,5,0,82,0,144,0,72,48,21,19,0,0
0000271_00001_d_0000374,58,50-100,1000,35,40,43,45,5,0,53,0,85,0,39,24,17,14,2,2
0000271_00201_d_0000375,75,50-100,1000,45,54,55,58,4,0,73,0,131,0,48,33,27,21,0,0
0000271_00401_d_0000376,25,<50,769,9,10,10,10,0,0,18,0,34,0,16,5,8,4,1,1
0000271_00601_d_0000377,79,50-100,1000,42,49,53,56,7,0,76,0,144,0,61,35,15,12,3,2
0000271_00801_d_0000378,63,50-100,1000,30,32,34,34,2,0,73,0,148,0,48,19,15,13,0,0
0000271_01201_d_0000379,59,50-100,1000,29,35,37,39,4,0,52,0,101,0,36,18,21,15,2,2
0000271_01401_d_0000380,55,50-100,1000,37,38,41,42,4,0,53,0,94,0,36,20,17,17,2,1
0000271_01601_d_0000381,48,<50,1000,29,32,32,35,3,0,39,0,65,0,34,20,13,11,1,1
0000271_02401_d_0000385,84,50-100,1000,38,45,50,51,6,0,41,0,98,0,58,26,25,19,1,0
0000271_02601_d_0000386,79,50-100,1000,48,51,52,53,2,0,59,0,112,0,51,26,23,20,5,5
0000271_03001_d_0000387,56,50-100,1000,31,37,37,39,2,0,53,0,90,0,44,26,10,9,2,2
0000271_03801_d_0000391,57,50-100,1000,32,34,35,35,1,0,52,0,84,0,41,18,16,16,0,0
0000271_04401_d_0000394,86,50-100,1000,44,54,59,62,8,0,64,0,114,0,60,37,24,16,2,1
0000271_04801_d_0000396,50,50-100,1000,33,35,35,35,0,0,43,0,77,0,33,19,17,16,0,0
0000271_05001_d_0000397,90,50-100,1000,37,46,49,50,4,0,55,0,105,0,78,38,11,8,1,0
0000271_05201_d_0000398,70,50-100,1000,43,52,53,53,1,0,71,0,121,0,44,30,24,20,2,2
0000271_05401_d_0000399,71,50-100,1000,40,42,43,44,2,0,58,0,110,0,50,23,17,15,4,4
0000271_05601_d_0000400,86,50-100,1000,47,54,60,62,8,0,75,0,133,0,67,38,17,14,2,2
0000271_05801_d_0000401,104,100-150,1000,65,73,77,78,5,0,92,0,138,0,64,45,36,25,4,3
0000271_06001_d_0000402,158,150-300,1000,85,110,113,115,5,0,127,0,199,0,106,62,46,42,6,6
0000271_06201_d_0000403,142,100-150,1000,77,97,102,105,8,0,128,0,208,0,87,50,53,45,2,2
0000271_06401_d_0000404,128,100-150,1000,75,85,89,92,7,0,110,0,174,0,74,40,51,42,3,3
0000271_06601_d_0000405,105,100-150,1000,81,85,86,88,3,0,110,0,154,0,42,25,59,56,4,4
0000271_06801_d_0000406,95,50-100,1000,66,71,71,71,0,0,90,0,129,0,45,23,46,44,4,4
0000271_07001_d_0000407,58,50-100,1000,29,32,32,33,1,0,48,0,87,0,42,16,11,11,5,5
0000271_07201_d_0000408,25,<50,897,18,19,19,19,0,0,20,0,43,0,22,16,2,2,1,1
0000271_07401_d_0000409,42,<50,958,26,27,27,27,0,0,32,0,46,0,17,4,22,20,3,3
0000273_05601_d_0000466,32,<50,1000,17,18,20,21,3,0,26,0,50,0,7,3,23,13,2,2
0000276_00001_d_0000507,55,50-100,930,30,32,34,36,4,0,41,0,68,0,43,21,11,10,1,1
0000276_00401_d_0000509,62,50-100,1000,27,28,29,29,1,0,35,0,63,0,50,16,12,12,0,0
0000276_00601_d_0000510,37,<50,900,23,24,24,24,0,0,23,0,44,0,28,15,8,8,1,1
0000276_01001_d_0000512,42,<50,1000,21,22,23,23,1,0,24,0,52,0,30,15,12,7,0,0
0000276_01201_d_0000513,29,<50,754,13,13,14,14,1,0,20,0,26,0,20,6,9,7,0,0
0000276_01401_d_0000514,25,<50,648,10,11,11,11,0,0,14,0,22,0,18,6,5,4,2,1
0000276_01801_d_0000516,21,<50,873,11,11,11,11,0,0,12,0,29,0,19,9,1,1,1,1
0000276_02001_d_0000517,15,<50,664,11,11,11,11,0,0,14,0,23,0,15,11,0,0,0,0
0000276_02201_d_0000518,41,<50,935,20,21,22,22,1,0,31,0,49,0,29,14,11,6,1,1
0000276_02401_d_0000519,48,<50,998,16,20,20,20,0,0,21,0,46,0,40,15,7,4,1,1
0000276_02601_d_0000520,32,<50,1000,18,19,20,20,1,0,23,0,54,0,26,15,6,4,0,0
0000276_02801_d_0000521,37,<50,1000,16,17,17,17,0,0,29,0,56,0,32,14,3,1,2,2
0000276_03001_d_0000522,38,<50,1000,17,20,20,20,0,0,28,0,61,0,30,13,8,7,0,0
0000276_03201_d_0000523,60,50-100,1000,17,17,17,17,0,0,34,0,57,0,54,11,6,6,0,0
0000276_03401_d_0000524,61,50-100,1000,23,25,26,26,1,0,32,0,69,0,54,19,6,6,1,0
0000276_03601_d_0000525,46,<50,1000,29,32,34,35,3,0,48,0,87,0,35,22,11,10,0,0
0000276_03801_d_0000526,64,50-100,1000,30,36,37,38,2,0,42,0,77,0,42,17,21,18,1,1
0000276_04001_d_0000527,54,50-100,1000,11,18,21,22,4,0,22,0,57,0,40,13,13,5,1,0
0000276_04201_d_0000528,59,50-100,735,44,46,47,47,1,0,61,0,86,0,26,15,28,26,5,5
0000276_04401_d_0000529,40,<50,438,40,40,40,40,0,0,44,0,50,0,5,5,29,29,6,6
0000276_04601_d_0000530,10,<50,179,6,6,6,6,0,0,9,0,13,0,8,4,1,1,1,1
0000276_04801_d_0000531,10,<50,132,9,9,9,9,0,0,9,0,14,0,6,6,3,2,1,1
0000276_05001_d_0000532,7,<50,308,7,7,7,7,0,0,9,0,12,0,5,5,2,2,0,0
0000276_05201_d_0000533,6,<50,97,5,5,5,5,0,0,5,0,8,0,3,2,2,2,1,1
0000276_05601_d_0000535,10,<50,366,4,4,4,4,0,0,7,0,10,0,10,4,0,0,0,0
0000276_05801_d_0000536,7,<50,259,4,4,4,4,0,0,4,0,10,0,7,4,0,0,0,0
0000276_06001_d_0000537,14,<50,195,6,6,6,6,0,0,8,0,14,0,12,4,2,2,0,0
0000277_00001_d_0000539,85,50-100,1000,36,39,44,48,9,0,69,0,211,0,65,25,19,13,1,1
0000277_00201_d_0000540,83,50-100,1000,39,45,47,47,2,0,74,0,153,0,51,18,30,26,2,1
0000277_00401_d_0000541,117,100-150,1000,43,49,49,53,4,0,65,0,133,0,93,31,24,18,0,0
0000277_01401_d_0000546,78,50-100,1000,39,44,45,48,4,0,61,0,143,0,42,18,34,24,2,2
0000277_01601_d_0000547,78,50-100,1000,41,43,47,49,6,0,63,0,125,0,45,13,32,29,1,1
0000277_01801_d_0000548,101,100-150,1000,49,55,57,60,5,0,69,0,118,0,62,26,37,27,2,2
0000277_02001_d_0000549,83,50-100,1000,50,58,59,60,2,1,64,0,99,0,36,18,40,33,7,7
0000277_02201_d_0000550,68,50-100,1000,46,50,53,53,3,0,67,0,113,0,33,20,32,27,3,3
0000277_02401_d_0000551,90,50-100,1000,46,55,56,58,3,0,67,0,153,0,62,28,25,24,3,3
0000277_02601_d_0000552,121,100-150,1000,42,52,57,59,7,0,65,0,152,0,94,28,26,23,1,1
0000277_03201_d_0000554,85,50-100,1000,38,41,44,44,3,0,53,0,123,0,60,17,25,24,0,0
0000277_03401_d_0000555,103,100-150,1000,45,54,56,58,4,0,68,0,132,0,72,28,31,26,0,0
0000277_03601_d_0000556,59,50-100,1000,37,41,41,41,0,0,57,0,118,0,25,12,32,27,2,2
0000277_04001_d_0000558,74,50-100,1000,36,43,47,49,6,0,71,0,135,0,52,24,16,13,6,6
0000277_04201_d_0000559,67,50-100,1000,40,40,41,42,2,0,63,0,88,0,39,17,24,19,4,4
0000277_04401_d_0000560,70,50-100,1000,49,53,55,55,2,0,57,0,109,0,34,19,34,32,2,2
0000277_04601_d_0000561,95,50-100,1000,52,58,60,61,3,0,73,0,135,0,63,29,30,27,2,2
0000277_05001_d_0000562,97,50-100,1000,51,60,62,62,2,0,76,0,164,0,61,31,35,28,1,1
0000280_00001_d_0000612,87,50-100,1000,39,45,47,47,2,0,71,0,133,0,65,29,20,14,2,2
0000280_00201_d_0000613,47,<50,1000,34,39,40,40,1,0,44,0,85,0,21,16,24,21,2,2
0000280_00401_d_0000614,59,50-100,1000,26,27,30,32,5,0,45,0,87,0,35,10,22,16,2,1
0000280_00601_d_0000615,74,50-100,1000,30,33,38,40,7,0,48,0,109,0,57,20,15,11,2,2
0000280_00801_d_0000616,70,50-100,1000,36,39,42,42,3,0,65,0,126,0,46,22,23,16,1,1
0000280_01001_d_0000617,125,100-150,1000,45,52,54,57,5,0,69,0,138,0,102,32,21,18,2,2
0000280_01201_d_0000618,134,100-150,1000,41,48,50,51,3,0,79,0,152,0,97,19,34,26,3,3
0000280_01401_d_0000619,110,100-150,1000,48,54,59,64,10,0,100,0,160,0,73,28,33,22,4,4
0000280_01601_d_0000620,103,100-150,1000,56,66,69,71,5,1,92,0,157,0,70,41,30,23,3,2
0000280_01801_d_0000621,90,50-100,1000,41,46,49,49,3,0,65,0,116,0,72,29,16,15,2,2
0000280_02001_d_0000622,66,50-100,1000,45,46,46,47,1,0,61,0,97,0,44,26,21,19,1,1
0000280_02201_d_0000623,80,50-100,1000,45,49,50,50,1,0,57,0,102,0,57,26,20,20,3,3
0000280_02401_d_0000624,92,50-100,1000,38,41,45,45,4,0,54,0,92,0,67,19,23,20,2,2
0000280_02601_d_0000625,73,50-100,1000,36,39,42,43,4,0,64,0,122,0,48,17,23,20,2,2
0000280_02801_d_0000626,55,50-100,1000,36,39,40,41,2,0,55,0,124,0,31,17,20,19,4,3
0000280_03001_d_0000627,88,50-100,1000,33,39,43,46,7,0,57,0,135,0,60,24,25,12,3,3
0000280_03201_d_0000628,82,50-100,1000,40,45,48,49,4,0,64,0,114,0,52,18,28,25,2,2
0000280_03401_d_0000629,83,50-100,1000,35,40,42,43,3,0,52,0,97,0,56,18,26,21,1,1
0000283_00401_d_0000676,6,<50,159,5,5,5,5,0,0,7,0,10,0,1,0,4,4,1,1
0000283_00601_d_0000677,9,<50,186,5,5,5,5,0,0,8,0,14,0,7,3,2,2,0,0
0000283_00801_d_0000678,8,<50,148,3,3,3,3,0,0,4,0,8,0,7,2,1,1,0,0
0000283_01001_d_0000679,4,<50,115,4,4,4,4,0,0,5,0,5,0,0,0,3,3,1,1
0000287_00001_d_0000759,52,50-100,1000,35,38,39,39,1,0,70,0,123,0,37,24,13,12,2,2
0000287_00201_d_0000760,51,50-100,1000,35,37,37,38,1,0,50,0,107,0,27,16,22,19,2,2
0000287_00401_d_0000761,44,<50,1000,33,35,35,35,0,0,59,0,109,0,22,15,18,16,4,4
0000287_00601_d_0000762,93,50-100,1000,29,32,32,32,0,0,56,0,126,0,72,14,17,14,4,4
0000287_00801_d_0000763,58,50-100,1000,40,45,46,47,2,0,63,0,95,0,34,24,19,16,5,5
0000287_01001_d_0000764,71,50-100,1000,37,45,47,48,3,0,47,0,95,0,49,24,19,18,3,3
0000287_01201_d_0000765,68,50-100,1000,39,43,46,48,5,0,53,0,99,0,45,24,20,16,3,3
0000287_01401_d_0000766,68,50-100,1000,37,40,41,41,1,0,49,0,108,0,46,20,21,19,1,1
0000287_01601_d_0000767,74,50-100,1000,32,36,37,37,1,0,42,0,78,0,58,21,16,15,0,0
0000287_01801_d_0000768,56,50-100,1000,27,30,34,35,5,0,47,0,90,0,39,17,17,13,0,0
0000287_02001_d_0000769,44,<50,1000,28,29,29,30,1,0,41,0,59,0,28,15,14,12,2,2
0000287_02201_d_0000770,27,<50,1000,13,17,17,17,0,0,16,0,25,0,15,5,11,11,1,1
0000287_02401_d_0000771,18,<50,264,11,12,12,12,0,0,17,0,24,0,6,2,9,7,3,3
0000287_02601_d_0000772,44,<50,776,23,24,25,25,1,0,29,0,42,0,24,12,20,12,0,0
0000287_02801_d_0000773,60,50-100,1000,34,35,36,36,1,0,52,0,87,0,32,14,27,20,1,1
0000287_03001_d_0000774,18,<50,344,15,15,15,15,0,0,22,0,31,0,4,1,13,13,1,1
0000287_03401_d_0000776,56,50-100,1000,40,41,41,41,0,0,54,0,87,0,12,2,43,39,1,0
0000287_04601_d_0000780,88,50-100,1000,53,56,57,58,2,0,66,0,107,0,51,19,37,37,0,0
0000287_04801_d_0000781,53,50-100,1000,35,36,39,39,3,0,42,0,65,0,25,8,27,27,1,1
0000287_05001_d_0000782,62,50-100,756,32,33,35,35,2,0,41,0,63,0,36,8,25,25,1,0
0000289_00001_d_0000811,41,<50,980,24,26,28,28,2,0,31,0,54,0,22,8,18,17,1,1
0000289_00201_d_0000812,43,<50,1000,30,31,33,33,2,0,37,0,57,0,20,11,21,18,2,2
0000289_00401_d_0000813,53,50-100,1000,32,32,34,36,4,0,47,0,86,0,20,9,26,18,7,5
0000289_00601_d_0000814,43,<50,1000,22,26,29,29,3,0,35,0,55,0,12,5,29,19,2,2
0000289_00801_d_0000815,39,<50,1000,26,26,26,28,2,0,30,0,51,0,11,5,26,19,2,2
0000289_01001_d_0000816,33,<50,1000,25,25,25,26,1,0,33,0,55,0,7,6,24,17,2,2
0000289_01201_d_0000817,43,<50,1000,24,27,28,28,1,0,41,0,63,0,18,10,24,16,1,1
0000289_01401_d_0000818,39,<50,1000,22,23,24,25,2,0,47,0,73,0,9,7,25,12,5,4
0000289_01601_d_0000819,44,<50,731,21,22,22,24,2,0,39,0,59,0,20,8,21,11,3,3
0000289_02001_d_0000821,43,<50,873,32,34,34,36,2,0,40,0,60,0,17,9,24,23,2,2
0000289_02201_d_0000822,29,<50,444,22,23,23,23,0,0,23,0,38,0,7,3,13,11,9,9
0000289_02401_d_0000823,49,<50,1000,31,36,37,37,1,0,57,0,95,0,32,21,16,14,1,1
0000289_02601_d_0000824,58,50-100,1000,38,39,45,46,7,0,50,0,85,0,34,17,24,22,0,0
0000289_03001_d_0000826,61,50-100,1000,39,46,50,52,6,0,58,0,90,0,32,21,28,24,1,1
0000289_03201_d_0000827,80,50-100,1000,47,50,52,54,4,1,55,0,120,0,43,24,34,24,3,2
0000289_03401_d_0000828,54,50-100,1000,28,33,33,33,0,0,47,0,110,0,31,14,19,15,4,4
0000289_03601_d_0000829,77,50-100,1000,25,28,30,30,2,0,48,0,91,0,52,9,23,18,2,1
