image,n_gt,bucket,cache_depth,matched@100,matched@300,matched@600,matched@1000,tail_tp,tail_tp_dupsus,ndet@conf0.25,sat@conf0.25,ndet@conf0.1,sat@conf0.1,n_gt_small,matched300_small,n_gt_medium,matched300_medium,n_gt_large,matched300_large
0000116_00819_d_0000084,36,<50,1000,19,23,25,25,2,0,31,0,49,0,24,13,12,10,0,0
0000116_01059_d_0000085,70,50-100,1000,29,34,35,38,4,0,50,0,92,0,59,26,11,8,0,0
0000116_01338_d_0000086,54,50-100,1000,23,26,27,29,3,0,28,0,58,0,47,19,5,5,2,2
0000117_00112_d_0000087,129,100-150,901,41,59,64,68,9,0,43,0,72,0,112,43,13,12,4,4
0000117_01326_d_0000088,62,50-100,1000,32,32,33,33,1,0,35,0,64,0,34,10,27,21,1,1
0000117_01731_d_0000089,47,<50,879,24,26,28,28,2,0,55,0,97,0,27,9,15,12,5,5
0000117_02708_d_0000090,100,100-150,1000,23,33,37,38,5,0,90,0,149,0,64,19,36,14,0,0
0000117_03096_d_0000091,24,<50,1000,14,14,14,14,0,0,81,0,143,0,8,2,14,10,2,2
0000129_02411_d_0000138,186,150-300,1000,98,126,131,132,6,0,150,0,230,0,73,20,113,106,0,0
0000153_00001_d_0000001,55,50-100,1000,18,23,27,29,6,0,39,0,71,0,47,17,8,6,0,0
0000153_00401_d_0000001,59,50-100,1000,26,30,34,35,5,0,48,0,88,0,47,20,11,9,1,1
0000153_00801_d_0000001,49,<50,1000,21,22,25,26,4,0,37,0,80,0,40,16,9,6,0,0
0000153_01201_d_0000001,59,50-100,1000,11,15,17,18,3,0,34,0,84,0,57,14,2,1,0,0
0000153_01601_d_0000001,63,50-100,973,16,17,18,20,3,0,45,0,83,0,57,14,5,2,1,1
0000153_01801_d_0000001,55,50-100,1000,15,17,18,18,1,0,38,0,77,0,52,14,3,3,0,0
0000154_00001_d_0000001,51,50-100,1000,20,24,25,28,4,0,53,0,81,0,43,17,8,7,0,0
0000154_00401_d_0000001,60,50-100,1000,27,28,31,33,5,0,49,0,90,0,51,21,9,7,0,0
0000154_00801_d_0000001,72,50-100,1000,24,27,28,29,2,0,45,0,86,0,67,22,5,5,0,0
0000154_01201_d_0000001,81,50-100,1000,29,33,34,37,4,0,52,0,106,0,75,28,6,5,0,0
0000154_01601_d_0000001,101,100-150,1000,36,40,40,46,6,0,61,0,121,0,86,29,15,11,0,0
