image,n_gt,bucket,cache_depth,matched@100,matched@300,matched@600,matched@1000,tail_tp,tail_tp_dupsus,ndet@conf0.25,sat@conf0.25,ndet@conf0.1,sat@conf0.1,n_gt_small,matched300_small,n_gt_medium,matched300_medium,n_gt_large,matched300_large
9999938_00000_d_0000325,61,50-100,966,51,58,58,58,0,0,62,0,104,0,41,38,20,20,0,0
9999938_00000_d_0000326,54,50-100,880,48,52,53,53,1,0,51,0,78,0,29,28,24,23,1,1
9999938_00000_d_0000327,60,50-100,864,49,56,56,57,1,0,61,0,98,0,39,35,20,20,1,1
9999938_00000_d_0000328,35,<50,559,28,32,32,32,0,0,31,0,56,0,24,21,11,11,0,0
9999938_00000_d_0000329,13,<50,281,13,13,13,13,0,0,13,0,20,0,5,5,6,6,2,2
9999938_00000_d_0000330,37,<50,1000,22,28,30,31,3,0,32,0,78,0,30,22,7,6,0,0
9999938_00000_d_0000331,46,<50,737,22,26,29,29,3,0,17,0,36,0,44,24,2,2,0,0
9999938_00000_d_0000332,49,<50,903,42,44,44,46,2,0,53,0,90,0,32,27,16,16,1,1
9999938_00000_d_0000333,6,<50,340,5,6,6,6,0,0,8,0,10,0,2,2,2,2,2,2
9999938_00000_d_0000334,30,<50,245,28,28,28,28,0,0,26,0,29,0,14,12,16,16,0,0
9999938_00000_d_0000335,38,<50,416,31,32,33,33,1,0,22,0,41,0,25,19,12,12,1,1
9999938_00000_d_0000336,24,<50,374,22,22,22,22,0,0,24,0,30,0,13,11,10,10,1,1
9999938_00000_d_0000337,45,<50,613,39,43,45,45,2,0,45,0,68,0,39,37,6,6,0,0
9999938_00000_d_0000338,14,<50,214,14,14,14,14,0,0,15,0,20,0,3,3,11,11,0,0
9999938_00000_d_0000339,12,<50,155,12,12,12,12,0,0,13,0,17,0,3,3,9,9,0,0
9999938_00000_d_0000340,18,<50,104,17,17,17,17,0,0,17,0,20,0,7,6,11,11,0,0
9999938_00000_d_0000341,22,<50,167,20,20,20,20,0,0,15,0,21,0,9,7,13,13,0,0
9999938_00000_d_0000342,22,<50,221,20,21,21,21,0,0,21,0,27,0,11,10,11,11,0,0
9999938_00000_d_0000343,12,<50,118,12,12,12,12,0,0,13,0,16,0,2,2,10,10,0,0
9999938_00000_d_0000344,16,<50,165,16,16,16,16,0,0,19,0,24,0,6,6,10,10,0,0
9999938_00000_d_0000345,32,<50,291,28,30,30,30,0,0,32,0,40,0,25,23,7,7,0,0
9999938_00000_d_0000346,20,<50,157,18,18,18,18,0,0,18,0,20,0,7,5,13,13,0,0
9999938_00000_d_0000347,6,<50,76,6,6,6,6,0,0,5,0,6,0,1,1,2,2,3,3
9999938_00000_d_0000348,22,<50,234,21,21,21,21,0,0,21,0,30,0,13,13,9,8,0,0
9999938_00000_d_0000349,35,<50,529,32,35,35,35,0,0,33,0,52,0,28,28,7,7,0,0
