image,n_gt,bucket,cache_depth,matched@100,matched@300,matched@600,matched@1000,tail_tp,tail_tp_dupsus,ndet@conf0.25,sat@conf0.25,ndet@conf0.1,sat@conf0.1,n_gt_small,matched300_small,n_gt_medium,matched300_medium,n_gt_large,matched300_large
0000244_02500_d_0000006,113,100-150,300,80,98,98,98,0,0,191,0,300,1,102,87,11,11,0,0
0000244_03000_d_0000007,44,<50,300,41,43,43,43,0,0,112,0,300,1,39,38,5,5,0,0
0000244_03500_d_0000008,146,100-150,300,79,107,107,107,0,0,200,0,300,1,129,94,17,13,0,0
0000244_04000_d_0000009,56,50-100,300,40,52,52,52,0,0,241,0,300,1,41,39,13,11,2,2
0000244_04400_d_0000010,101,100-150,300,76,91,91,91,0,0,252,0,300,1,78,70,22,21,1,0
0000244_04900_d_0000011,106,100-150,300,93,105,105,105,0,0,223,0,300,1,73,73,33,32,0,0
0000244_05400_d_0000012,90,50-100,300,72,82,82,82,0,0,162,0,300,1,78,70,12,12,0,0
0000244_05900_d_0000013,66,50-100,300,53,62,62,62,0,0,148,0,300,1,65,61,1,1,0,0
0000244_06388_d_0000014,46,<50,300,41,43,43,43,0,0,142,0,300,1,46,43,0,0,0,0
0000249_00001_d_0000001,80,50-100,300,63,65,65,65,0,0,95,0,265,0,72,57,8,8,0,0
0000249_00235_d_0000002,85,50-100,300,62,68,68,68,0,0,116,0,300,1,71,55,14,13,0,0
0000249_00603_d_0000003,48,<50,300,40,43,43,43,0,0,53,0,129,0,45,40,3,3,0,0
0000249_01100_d_0000004,27,<50,300,27,27,27,27,0,0,76,0,257,0,23,23,4,4,0,0
0000249_01514_d_0000005,51,50-100,300,45,46,46,46,0,0,118,0,300,1,36,31,15,15,0,0
0000249_01635_d_0000006,80,50-100,300,44,51,51,51,0,0,130,0,300,1,71,42,9,9,0,0
0000249_02073_d_0000007,67,50-100,300,51,54,54,54,0,0,88,0,275,0,61,48,6,6,0,0
0000249_02468_d_0000008,18,<50,300,15,18,18,18,0,0,63,0,202,0,11,11,7,7,0,0
0000249_02900_d_0000009,101,100-150,300,75,89,89,89,0,0,194,0,300,1,89,77,12,12,0,0
0000249_03400_d_0000010,92,50-100,300,79,90,90,90,0,0,222,0,300,1,79,77,13,13,0,0
0000249_03900_d_0000011,85,50-100,300,58,70,70,70,0,0,129,0,300,1,73,58,12,12,0,0
0000253_00001_d_0000001,106,100-150,300,91,101,101,101,0,0,175,0,300,1,106,101,0,0,0,0
0000256_00715_d_0000019,90,50-100,300,71,78,78,78,0,0,170,0,300,1,76,65,11,10,3,3
0000256_02173_d_0000030,47,<50,300,40,45,45,45,0,0,122,0,300,1,28,27,16,15,3,3
0000263_02401_d_0000179,17,<50,300,17,17,17,17,0,0,30,0,78,0,6,6,6,6,5,5
0000269_00001_d_0000348,128,100-150,300,82,94,94,94,0,0,148,0,300,1,106,73,21,20,1,1
0000269_00201_d_0000349,47,<50,300,46,47,47,47,0,0,144,0,300,1,27,27,20,20,0,0
0000269_00601_d_0000351,93,50-100,300,83,87,87,87,0,0,164,0,300,1,72,67,21,20,0,0
0000271_00001_d_0000374,58,50-100,300,55,57,57,57,0,0,109,0,260,0,39,38,17,17,2,2
0000271_00201_d_0000375,75,50-100,300,71,75,75,75,0,0,183,0,300,1,48,48,27,27,0,0
0000271_00401_d_0000376,25,<50,300,25,25,25,25,0,0,48,0,140,0,16,16,8,8,1,1
0000271_00601_d_0000377,79,50-100,300,65,72,72,72,0,0,167,0,300,1,61,54,15,15,3,3
0000271_00801_d_0000378,63,50-100,300,50,54,54,54,0,0,190,0,300,1,48,40,15,14,0,0
0000271_01201_d_0000379,59,50-100,300,54,57,57,57,0,0,154,0,300,1,36,34,21,21,2,2
0000271_01401_d_0000380,55,50-100,300,54,55,55,55,0,0,121,0,300,1,36,36,17,17,2,2
0000271_01601_d_0000381,48,<50,300,47,48,48,48,0,0,108,0,300,1,34,34,13,13,1,1
0000271_02401_d_0000385,84,50-100,300,66,76,76,76,0,0,158,0,300,1,58,51,25,24,1,1
0000271_02601_d_0000386,79,50-100,300,63,71,71,71,0,0,169,0,300,1,51,45,23,21,5,5
0000271_03001_d_0000387,56,50-100,300,53,56,56,56,0,0,128,0,293,0,44,44,10,10,2,2
0000271_03801_d_0000391,57,50-100,300,49,52,52,52,0,0,117,0,300,1,41,36,16,16,0,0
0000271_04401_d_0000394,86,50-100,300,71,78,78,78,0,0,152,0,300,1,60,53,24,24,2,1
0000271_04801_d_0000396,50,50-100,300,49,49,49,49,0,0,87,0,258,0,33,32,17,17,0,0
0000271_05001_d_0000397,90,50-100,300,71,82,82,82,0,0,138,0,300,1,78,72,11,9,1,1
0000271_05201_d_0000398,70,50-100,300,65,68,68,68,0,0,148,0,300,1,44,43,24,23,2,2
0000271_05401_d_0000399,71,50-100,300,62,66,66,66,0,0,119,0,300,1,50,46,17,16,4,4
0000271_05601_d_0000400,86,50-100,300,78,84,84,84,0,0,150,0,300,1,67,65,17,17,2,2
0000271_05801_d_0000401,104,100-150,300,84,100,100,100,0,0,190,0,300,1,64,62,36,34,4,4
0000271_06001_d_0000402,158,150-300,300,99,145,145,145,0,0,229,0,300,1,106,93,46,46,6,6
0000271_06201_d_0000403,142,100-150,300,97,132,132,132,0,0,242,0,300,1,87,78,53,52,2,2
0000271_06401_d_0000404,128,100-150,300,96,117,117,117,0,0,192,0,300,1,74,66,51,48,3,3
0000271_06601_d_0000405,105,100-150,300,95,103,103,103,0,0,197,0,300,1,42,40,59,59,4,4
0000271_06801_d_0000406,95,50-100,300,85,94,94,94,0,0,171,0,300,1,45,44,46,46,4,4
0000271_07001_d_0000407,58,50-100,300,53,55,55,55,0,0,104,0,273,0,42,39,11,11,5,5
0000271_07201_d_0000408,25,<50,300,22,23,23,23,0,0,72,0,204,0,22,20,2,2,1,1
0000271_07401_d_0000409,42,<50,300,42,42,42,42,0,0,84,0,230,0,17,17,22,22,3,3
0000273_05601_d_0000466,32,<50,300,29,30,30,30,0,0,75,0,197,0,7,7,23,21,2,2
0000276_00001_d_0000507,55,50-100,300,48,51,51,51,0,0,84,0,220,0,43,40,11,10,1,1
0000276_00401_d_0000509,62,50-100,300,45,50,50,50,0,0,82,0,278,0,50,38,12,12,0,0
0000276_00601_d_0000510,37,<50,300,30,32,32,32,0,0,80,0,278,0,28,23,8,8,1,1
0000276_01001_d_0000512,42,<50,300,38,39,39,39,0,0,87,0,267,0,30,28,12,11,0,0
0000276_01201_d_0000513,29,<50,300,25,27,27,27,0,0,66,0,186,0,20,18,9,9,0,0
0000276_01401_d_0000514,25,<50,300,19,19,19,19,0,0,47,0,152,0,18,12,5,5,2,2
0000276_01801_d_0000516,21,<50,300,17,17,17,17,0,0,32,0,99,0,19,15,1,1,1,1
0000276_02001_d_0000517,15,<50,300,14,14,14,14,0,0,22,0,57,0,15,14,0,0,0,0
0000276_02201_d_0000518,41,<50,300,35,37,37,37,0,0,53,0,170,0,29,27,11,9,1,1
0000276_02401_d_0000519,48,<50,300,36,38,38,38,0,0,70,0,226,0,40,32,7,5,1,1
0000276_02601_d_0000520,32,<50,300,30,32,32,32,0,0,71,0,261,0,26,26,6,6,0,0
0000276_02801_d_0000521,37,<50,300,35,36,36,36,0,0,79,0,293,0,32,31,3,3,2,2
0000276_03001_d_0000522,38,<50,300,33,34,34,34,0,0,75,0,300,1,30,27,8,7,0,0
0000276_03201_d_0000523,60,50-100,300,34,37,37,37,0,0,97,0,300,1,54,32,6,5,0,0
0000276_03401_d_0000524,61,50-100,300,45,50,50,50,0,0,111,0,300,1,54,43,6,6,1,1
0000276_03601_d_0000525,46,<50,300,43,45,45,45,0,0,122,0,300,1,35,34,11,11,0,0
0000276_03801_d_0000526,64,50-100,300,58,62,62,62,0,0,152,0,300,1,42,40,21,21,1,1
0000276_04001_d_0000527,54,50-100,300,44,48,48,48,0,0,90,0,246,0,40,35,13,12,1,1
0000276_04201_d_0000528,59,50-100,300,58,58,58,58,0,0,84,0,173,0,26,26,28,27,5,5
0000276_04401_d_0000529,40,<50,300,40,40,40,40,0,0,54,0,88,0,5,5,29,29,6,6
0000276_04601_d_0000530,10,<50,300,10,10,10,10,0,0,14,0,38,0,8,8,1,1,1,1
0000276_04801_d_0000531,10,<50,300,10,10,10,10,0,0,12,0,35,0,6,6,3,3,1,1
0000276_05001_d_0000532,7,<50,300,7,7,7,7,0,0,22,0,62,0,5,5,2,2,0,0
0000276_05201_d_0000533,6,<50,300,6,6,6,6,0,0,9,0,18,0,3,3,2,2,1,1
0000276_05601_d_0000535,10,<50,300,5,6,6,6,0,0,15,0,32,0,10,6,0,0,0,0
0000276_05801_d_0000536,7,<50,300,7,7,7,7,0,0,19,0,95,0,7,7,0,0,0,0
0000276_06001_d_0000537,14,<50,300,11,11,11,11,0,0,9,0,47,0,12,9,2,2,0,0
0000277_00001_d_0000539,85,50-100,300,67,71,71,71,0,0,226,0,300,1,65,51,19,19,1,1
0000277_00201_d_0000540,83,50-100,300,70,78,78,78,0,0,246,0,300,1,51,47,30,29,2,2
0000277_00401_d_0000541,117,100-150,300,80,91,91,91,0,0,232,0,300,1,93,68,24,23,0,0
0000277_01401_d_0000546,78,50-100,300,67,72,72,72,0,0,208,0,300,1,42,36,34,34,2,2
