image,n_gt,bucket,n_det_total,matched@100,matched@300,matched@600,matched@1000,ndet@conf0.25,sat@conf0.25,ndet@conf0.1,sat@conf0.1,n_gt_small,matched300_small,n_gt_medium,matched300_medium,n_gt_large,matched300_large
0000283_00601_d_0000677,9,<50,141,5,5,5,5,3,0,9,0,7,3,2,2,0,0
0000283_00801_d_0000678,8,<50,52,3,3,3,3,2,0,3,0,7,2,1,1,0,0
0000283_01001_d_0000679,4,<50,86,4,4,4,4,4,0,4,0,0,0,3,3,1,1
0000287_00001_d_0000759,52,50-100,907,33,40,42,43,24,0,41,0,37,26,13,12,2,2
0000287_00201_d_0000760,51,50-100,923,38,42,43,44,30,0,42,0,27,21,22,19,2,2
0000287_00401_d_0000761,44,<50,835,32,36,37,37,28,0,39,0,22,15,18,17,4,4
0000287_00601_d_0000762,93,50-100,995,38,47,50,52,30,0,43,0,72,28,17,15,4,4
0000287_00801_d_0000763,58,50-100,1000,42,50,50,53,28,0,48,0,34,26,19,19,5,5
0000287_01001_d_0000764,71,50-100,1000,38,49,50,54,29,0,44,0,49,28,19,18,3,3
0000287_01201_d_0000765,68,50-100,961,41,49,52,54,20,0,54,0,45,29,20,17,3,3
0000287_01401_d_0000766,68,50-100,986,41,49,53,57,32,0,59,0,46,29,21,19,1,1
0000287_01601_d_0000767,74,50-100,984,38,46,50,50,26,0,43,0,58,31,16,15,0,0
0000287_01801_d_0000768,56,50-100,984,38,41,41,43,23,0,48,0,39,27,17,14,0,0
0000287_02001_d_0000769,44,<50,898,34,40,40,42,29,0,41,0,28,24,14,14,2,2
0000287_02201_d_0000770,27,<50,574,17,18,20,20,12,0,21,0,15,8,11,9,1,1
0000287_02401_d_0000771,18,<50,359,16,17,17,17,13,0,17,0,6,6,9,8,3,3
0000287_02601_d_0000772,44,<50,1000,18,26,29,29,18,0,29,0,24,13,20,13,0,0
0000287_02801_d_0000773,60,50-100,1000,27,39,47,48,22,0,51,0,32,18,27,20,1,1
0000287_03001_d_0000774,18,<50,763,13,15,16,16,11,0,17,0,4,1,13,13,1,1
0000287_03401_d_0000776,56,50-100,1000,38,43,45,48,30,0,52,0,12,4,43,38,1,1
0000287_04601_d_0000780,88,50-100,996,48,56,63,66,36,0,60,0,51,19,37,37,0,0
0000287_04801_d_0000781,53,50-100,1000,30,36,38,43,21,0,32,0,25,9,27,26,1,1
0000287_05001_d_0000782,62,50-100,1000,27,36,42,44,18,0,32,0,36,13,25,22,1,1
0000289_00001_d_0000811,41,<50,913,26,30,31,31,19,0,28,0,22,14,18,15,1,1
0000289_00201_d_0000812,43,<50,889,27,34,36,36,17,0,31,0,20,14,21,18,2,2
0000289_00401_d_0000813,53,50-100,1000,33,38,42,44,25,0,45,0,20,11,26,21,7,6
0000289_00601_d_0000814,43,<50,1000,25,26,29,30,27,0,40,0,12,4,29,20,2,2
0000289_00801_d_0000815,39,<50,1000,26,30,32,33,17,0,31,0,11,8,26,20,2,2
0000289_01001_d_0000816,33,<50,1000,23,26,28,29,12,0,28,0,7,5,24,19,2,2
0000289_01201_d_0000817,43,<50,1000,23,27,32,34,16,0,34,0,18,11,24,15,1,1
0000289_01401_d_0000818,39,<50,1000,28,38,39,39,14,0,35,0,9,9,25,24,5,5
0000289_01601_d_0000819,44,<50,1000,29,35,35,37,20,0,36,0,20,14,21,18,3,3
0000289_02001_d_0000821,43,<50,899,29,36,40,40,26,0,33,0,17,11,24,23,2,2
0000289_02201_d_0000822,29,<50,925,20,27,27,27,8,0,26,0,7,6,13,12,9,9
0000289_02401_d_0000823,49,<50,994,34,38,41,43,25,0,46,0,32,23,16,14,1,1
0000289_02601_d_0000824,58,50-100,984,38,43,46,47,24,0,42,0,34,22,24,21,0,0
0000289_03001_d_0000826,61,50-100,989,39,44,49,50,25,0,42,0,32,21,28,22,1,1
0000289_03201_d_0000827,80,50-100,994,38,48,52,58,28,0,42,0,43,22,34,24,3,2
0000289_03401_d_0000828,54,50-100,964,37,44,45,46,25,0,37,0,31,24,19,16,4,4
0000289_03601_d_0000829,77,50-100,1000,29,37,40,44,21,0,39,0,52,20,23,16,2,1
0000289_03801_d_0000830,100,100-150,984,32,48,59,66,17,0,42,0,74,30,23,16,3,2
0000289_04001_d_0000831,80,50-100,943,30,46,58,63,25,0,52,0,61,30,17,14,2,2
0000289_04201_d_0000832,88,50-100,950,45,59,66,72,28,0,56,0,72,43,15,15,1,1
0000289_04401_d_0000833,100,100-150,972,56,73,82,88,44,0,76,0,66,46,30,23,4,4
0000289_04601_d_0000834,93,50-100,958,56,75,83,85,43,0,76,0,38,27,54,47,1,1
0000289_04801_d_0000835,71,50-100,1000,41,50,52,53,35,0,55,0,40,21,30,28,1,1
0000289_05001_d_0000836,65,50-100,962,48,55,60,60,37,0,70,0,27,18,35,34,3,3
0000289_05201_d_0000837,79,50-100,1000,40,49,56,61,32,0,60,0,41,15,35,31,3,3
0000289_05401_d_0000838,81,50-100,907,41,50,55,57,28,0,60,0,32,11,44,35,5,4
0000289_05601_d_0000839,107,100-150,1000,49,66,77,82,31,0,62,0,72,37,32,26,3,3
0000289_05801_d_0000840,78,50-100,1000,41,48,56,58,35,0,52,0,49,22,26,23,3,3
0000289_06001_d_0000841,80,50-100,1000,42,55,61,64,32,0,55,0,45,25,33,28,2,2
0000289_06201_d_0000842,79,50-100,1000,50,60,64,67,38,0,58,0,39,22,38,36,2,2
0000289_06401_d_0000843,79,50-100,999,38,47,56,57,30,0,49,0,51,22,24,21,4,4
0000289_06601_d_0000844,88,50-100,1000,46,57,64,66,35,0,44,0,51,27,34,27,3,3
0000289_06801_d_0000845,98,50-100,992,49,58,67,72,36,0,55,0,78,38,20,20,0,0
0000289_07001_d_0000846,74,50-100,808,30,38,48,49,14,0,29,0,45,12,29,26,0,0
0000289_07201_d_0000847,40,<50,1000,24,30,34,37,26,0,46,0,18,10,22,20,0,0
0000290_04001_d_0000867,79,50-100,1000,48,63,71,71,40,0,60,0,47,35,32,28,0,0
0000291_00001_d_0000868,178,150-300,980,39,68,90,94,22,0,53,0,155,53,23,15,0,0
0000291_00201_d_0000869,113,100-150,813,44,65,76,81,20,0,48,0,89,46,24,19,0,0
0000291_00401_d_0000870,166,150-300,988,49,77,95,103,26,0,69,0,139,55,27,22,0,0
0000291_00601_d_0000871,120,100-150,829,49,72,86,91,41,0,71,0,63,24,53,44,4,4
0000291_01001_d_0000873,159,150-300,925,60,83,101,108,39,0,80,0,122,51,36,31,1,1
0000291_01201_d_0000874,212,150-300,996,62,96,127,146,49,0,109,0,135,43,76,53,1,0
0000291_01401_d_0000875,154,150-300,967,57,81,99,107,39,0,93,0,114,49,39,31,1,1
0000291_01601_d_0000876,87,50-100,975,48,67,76,78,48,0,91,0,37,27,43,33,7,7
0000291_01801_d_0000877,113,100-150,641,64,85,95,95,51,0,86,0,50,28,56,50,7,7
0000291_02001_d_0000878,172,150-300,993,62,100,121,134,62,0,111,0,87,38,81,58,4,4
0000291_02201_d_0000879,149,100-150,989,61,96,116,123,47,0,97,0,77,43,70,51,2,2
0000291_02601_d_0000881,178,150-300,1000,65,99,121,139,49,0,108,0,109,49,68,49,1,1
0000291_03201_d_0000884,229,150-300,974,66,114,141,155,44,0,103,0,170,63,58,50,1,1
0000291_03401_d_0000885,187,150-300,994,60,115,144,158,48,0,90,0,109,60,71,48,7,7
0000291_03601_d_0000886,112,100-150,786,53,79,87,89,35,0,71,0,49,35,58,40,5,4
0000291_03801_d_0000887,191,150-300,1000,54,92,119,134,25,0,53,0,124,42,66,49,1,1
0000291_04001_d_0000888,108,100-150,870,55,82,93,98,40,0,101,0,44,28,61,51,3,3
0000291_04201_d_0000889,111,100-150,1000,57,79,92,95,42,0,109,0,47,31,60,44,4,4
0000291_04401_d_0000890,126,100-150,979,61,89,99,107,53,0,108,0,53,31,70,55,3,3
0000291_05001_d_0000892,135,100-150,976,63,98,111,117,55,0,107,0,72,41,61,55,2,2
0000291_05201_d_0000893,207,150-300,975,71,120,149,164,50,0,113,0,143,71,62,47,2,2
0000293_03601_d_0000940,117,100-150,998,54,74,79,82,42,0,67,0,94,52,23,22,0,0
0000295_00000_d_0000021,130,100-150,938,50,64,69,69,26,0,42,0,116,51,13,12,1,1
0000295_00200_d_0000022,78,50-100,801,55,62,65,65,37,0,57,0,53,38,23,22,2,2
0000295_00600_d_0000024,186,150-300,896,59,81,94,98,40,0,77,0,166,62,18,17,2,2
0000295_00800_d_0000025,147,100-150,877,59,88,100,103,46,0,71,0,121,63,23,22,3,3
0000295_01000_d_0000026,251,150-300,975,57,85,98,107,49,0,67,0,226,62,23,22,2,1
0000295_01200_d_0000027,200,150-300,843,58,89,106,111,36,0,64,0,182,73,18,16,0,0
0000295_01400_d_0000028,189,150-300,901,62,87,110,118,46,0,76,0,172,72,17,15,0,0
0000295_01600_d_0000029,138,100-150,757,69,97,114,117,41,0,75,0,105,66,32,30,1,1
0000295_01800_d_0000030,306,>300,938,79,124,140,153,48,0,90,0,269,91,37,33,0,0
0000295_02000_d_0000031,311,>300,902,78,127,153,170,59,0,117,0,261,82,50,45,0,0
0000295_02200_d_0000032,193,150-300,655,72,117,133,134,54,0,100,0,134,69,58,47,1,1
0000295_02400_d_0000033,317,>300,993,66,118,155,183,42,0,80,0,280,87,35,29,2,2
0000295_02900_d_0000034,212,150-300,998,79,109,130,139,60,0,94,0,172,76,36,29,4,4
0000296_00601_d_0000038,91,50-100,925,52,60,68,72,33,0,54,0,56,26,27,26,8,8
0000296_01001_d_0000040,181,150-300,916,78,104,116,120,61,0,89,0,128,53,46,44,7,7
0000300_03201_d_0000154,66,50-100,973,39,51,56,56,35,0,63,0,40,26,25,24,1,1
0000301_00001_d_0000156,96,50-100,808,56,67,74,74,32,0,67,0,65,39,26,23,5,5
0000301_00201_d_0000157,90,50-100,942,49,60,68,69,38,0,57,0,52,25,33,30,5,5
0000301_01001_d_0000161,64,50-100,818,31,39,41,41,19,0,39,0,48,24,14,13,2,2
0000301_01201_d_0000162,61,50-100,925,35,44,48,50,29,0,47,0,40,24,18,17,3,3
0000303_03401_d_0000200,82,50-100,994,36,52,57,62,20,0,44,0,64,36,18,16,0,0
0000308_04401_d_0000327,98,50-100,970,58,71,78,83,50,0,86,0,68,43,27,25,3,3
0000312_00001_d_0000414,112,100-150,1000,62,91,98,104,60,0,85,0,59,39,51,50,2,2
0000312_00201_d_0000415,108,100-150,1000,61,88,96,96,58,0,100,0,56,41,44,40,8,7
0000312_00601_d_0000417,59,50-100,1000,41,50,52,53,38,0,64,0,30,21,24,24,5,5
0000312_01001_d_0000419,80,50-100,972,51,61,68,71,47,0,76,0,42,24,28,27,10,10
0000312_01201_d_0000420,82,50-100,1000,50,67,70,73,51,0,86,0,44,31,30,28,8,8
0000312_02201_d_0000425,78,50-100,1000,47,59,61,63,46,0,78,0,41,23,36,35,1,1
0000312_02401_d_0000426,80,50-100,999,49,56,58,60,40,0,66,0,42,20,33,31,5,5
0000312_04201_d_0000435,80,50-100,976,52,64,69,71,33,0,56,0,50,34,29,29,1,1
0000313_06401_d_0000468,91,50-100,975,35,44,52,54,21,0,39,0,85,38,6,6,0,0
0000313_06601_d_0000469,165,150-300,974,49,64,74,79,29,0,54,0,156,59,9,5,0,0
0000313_07001_d_0000471,5,<50,522,5,5,5,5,1,0,4,0,4,4,1,1,0,0
0000315_01601_d_0000509,98,50-100,892,50,60,66,67,33,0,57,0,82,45,16,15,0,0
0000316_00001_d_0000519,69,50-100,973,22,31,36,38,12,0,19,0,61,29,8,2,0,0
0000316_00201_d_0000520,54,50-100,971,25,27,28,30,14,0,29,0,37,21,17,6,0,0
0000316_00401_d_0000521,23,<50,684,10,12,13,13,6,0,10,0,11,3,11,8,1,1
0000316_00601_d_0000522,35,<50,973,20,22,24,25,10,0,25,0,29,17,6,5,0,0
0000316_00801_d_0000523,27,<50,832,16,20,20,20,13,0,26,0,22,15,5,5,0,0
0000316_01001_d_0000524,18,<50,494,12,13,13,13,2,0,8,0,14,12,4,1,0,0
0000316_01201_d_0000525,43,<50,996,35,36,38,39,19,0,44,0,25,22,18,14,0,0
0000316_01401_d_0000526,34,<50,1000,25,29,30,30,23,0,42,0,19,17,14,11,1,1
0000316_01601_d_0000527,29,<50,1000,21,24,24,27,16,0,35,0,17,15,11,9,1,0
0000316_01801_d_0000528,11,<50,320,9,9,9,9,8,0,13,0,1,1,8,6,2,2
0000316_02001_d_0000529,9,<50,1000,3,4,6,7,6,0,18,0,4,1,4,3,1,0
0000316_02201_d_0000530,7,<50,167,7,7,7,7,7,0,10,0,2,2,4,4,1,1
0000323_02601_d_0000645,91,50-100,972,45,61,67,74,32,0,63,0,71,45,17,13,3,3
0000327_00001_d_0000711,70,50-100,1000,43,50,51,54,38,0,55,0,46,31,23,18,1,1
0000327_00201_d_0000712,60,50-100,818,38,43,46,47,33,0,45,0,38,23,19,17,3,3
0000327_00401_d_0000713,64,50-100,969,31,40,47,53,25,0,47,0,40,16,24,24,0,0
0000327_00601_d_0000714,84,50-100,994,42,54,66,68,36,0,69,0,58,36,25,17,1,1
0000327_00801_d_0000715,84,50-100,1000,64,73,76,78,47,0,86,0,57,46,24,24,3,3
0000327_01001_d_0000716,83,50-100,1000,54,67,68,70,41,0,56,0,51,40,32,27,0,0
0000327_01201_d_0000717,69,50-100,943,41,49,55,55,38,0,48,0,34,23,31,22,4,4
0000327_01401_d_0000718,93,50-100,991,50,62,63,66,26,0,44,0,71,44,18,14,4,4
0000327_01801_d_0000720,62,50-100,1000,42,50,53,53,30,0,52,0,45,33,17,17,0,0
0000327_02601_d_0000724,57,50-100,1000,32,37,44,48,26,0,52,0,43,25,14,12,0,0
0000327_02801_d_0000725,73,50-100,1000,49,55,61,64,35,0,58,0,48,32,24,22,1,1
0000327_03001_d_0000726,75,50-100,825,42,46,52,53,24,0,44,0,56,30,19,16,0,0
0000327_03201_d_0000727,110,100-150,980,37,46,47,51,20,0,35,0,88,37,21,8,1,1
0000327_03401_d_0000728,75,50-100,906,42,50,51,51,31,0,50,0,56,33,18,16,1,1
0000327_03601_d_0000729,60,50-100,962,43,53,56,57,21,0,55,0,47,42,12,10,1,1
0000327_03801_d_0000730,103,100-150,941,57,77,81,84,33,0,74,0,85,61,16,14,2,2
0000327_04001_d_0000731,136,100-150,986,50,67,71,76,38,0,79,0,117,49,18,17,1,1
0000327_04201_d_0000732,110,100-150,995,51,69,77,80,43,0,83,0,86,50,23,19,1,0
0000330_00001_d_0000800,80,50-100,951,45,52,52,55,34,0,57,0,55,30,25,22,0,0
0000330_00201_d_0000801,130,100-150,1000,50,66,74,77,35,0,53,0,101,41,27,23,2,2
0000330_00401_d_0000802,112,100-150,971,56,69,77,82,35,0,61,0,88,48,22,19,2,2
0000330_00601_d_0000803,94,50-100,1000,44,58,66,70,33,0,53,0,72,39,19,16,3,3
0000330_00801_d_0000804,93,50-100,1000,53,62,70,72,41,0,57,0,58,29,33,31,2,2
0000330_01001_d_0000805,93,50-100,1000,45,57,60,65,35,0,67,0,68,34,23,21,2,2
0000330_01201_d_0000806,110,100-150,935,48,61,73,75,33,0,58,0,80,34,27,24,3,3
0000330_01401_d_0000807,161,150-300,1000,65,90,106,121,44,0,85,0,111,46,47,41,3,3
0000330_01601_d_0000808,99,50-100,1000,54,66,70,72,41,0,72,0,76,43,23,23,0,0
0000330_01801_d_0000809,64,50-100,1000,45,56,59,59,33,0,61,0,38,30,26,26,0,0
0000330_02001_d_0000810,57,50-100,990,41,46,48,51,32,0,52,0,35,24,21,21,1,1
0000330_02201_d_0000811,44,<50,971,37,42,44,44,27,0,56,0,26,25,15,14,3,3
0000330_02801_d_0000814,45,<50,1000,34,39,41,43,30,0,59,0,28,22,15,15,2,2
0000330_03001_d_0000815,45,<50,955,35,39,40,41,21,0,42,0,28,22,14,14,3,3
0000330_03201_d_0000816,69,50-100,1000,50,58,60,62,40,0,72,0,29,23,36,31,4,4
0000330_04001_d_0000820,38,<50,977,33,37,37,37,26,0,43,0,10,10,23,22,5,5
0000330_04201_d_0000821,162,150-300,931,60,90,104,113,38,0,70,0,129,61,28,24,5,5
0000330_04401_d_0000822,38,<50,811,31,35,35,36,24,0,46,0,23,20,14,14,1,1
0000330_04601_d_0000823,62,50-100,1000,37,44,51,52,18,0,45,0,48,30,12,12,2,2
0000333_00001_d_0000001,68,50-100,837,36,46,52,55,12,0,24,0,35,17,33,29,0,0
0000333_01765_d_0000010,120,100-150,610,32,47,54,55,4,0,22,0,84,16,36,31,0,0
0000333_01961_d_0000011,65,50-100,628,23,36,42,43,0,0,5,0,36,14,29,22,0,0
0000333_02157_d_0000012,67,50-100,664,33,40,44,45,0,0,5,0,30,8,37,32,0,0
0000333_02353_d_0000013,70,50-100,403,28,37,38,38,0,0,10,0,41,9,29,28,0,0
0000333_02549_d_0000014,91,50-100,478,27,40,43,43,0,0,7,0,64,14,27,26,0,0
0000333_02745_d_0000015,52,50-100,465,21,28,28,28,0,0,2,0,35,12,17,16,0,0
0000333_02941_d_0000016,44,<50,461,23,27,28,28,0,0,3,0,23,9,21,18,0,0
0000333_03137_d_0000017,39,<50,560,19,25,29,29,0,0,5,0,23,9,16,16,0,0
0000333_03333_d_0000018,62,50-100,866,30,38,42,45,1,0,6,0,32,11,30,27,0,0
0000333_03529_d_0000019,95,50-100,744,37,49,53,56,4,0,15,0,55,12,40,37,0,0
0000333_03725_d_0000020,83,50-100,1000,38,51,58,62,5,0,21,0,49,18,34,33,0,0
0000335_00001_d_0000043,41,<50,1000,32,35,36,36,28,0,46,0,16,14,19,15,6,6
0000335_00197_d_0000044,37,<50,1000,29,33,34,34,24,0,47,0,21,19,12,10,4,4
0000335_00393_d_0000045,34,<50,876,26,28,28,28,21,0,40,0,12,10,17,13,5,5
0000335_00589_d_0000046,21,<50,551,19,19,20,20,12,0,29,0,7,6,12,12,2,1
0000335_00785_d_0000047,34,<50,990,20,23,26,27,17,0,27,0,24,15,8,6,2,2
0000335_00981_d_0000048,78,50-100,1000,31,38,40,43,17,0,36,0,71,33,7,5,0,0
0000335_01765_d_0000052,61,50-100,1000,40,44,46,48,31,0,48,0,48,33,12,10,1,1
0000335_01961_d_0000053,69,50-100,1000,48,56,60,63,37,0,56,0,53,40,15,15,1,1
0000335_02353_d_0000055,82,50-100,996,53,65,70,73,33,0,65,0,63,46,18,18,1,1
0000335_02549_d_0000056,87,50-100,1000,47,59,65,68,36,0,69,0,74,47,12,11,1,1
0000335_02745_d_0000057,99,50-100,1000,52,66,71,75,31,0,72,0,84,53,13,11,2,2
0000335_03137_d_0000059,103,100-150,1000,44,54,64,67,38,0,64,0,79,32,23,21,1,1
0000335_03333_d_0000060,40,<50,1000,38,40,40,40,31,0,58,0,18,18,19,19,3,3
0000335_03725_d_0000062,27,<50,708,24,24,25,25,21,0,33,0,4,2,17,16,6,6
0000335_03921_d_0000063,44,<50,864,38,40,40,40,34,0,47,0,9,6,31,30,4,4
0000335_04117_d_0000064,28,<50,593,26,27,27,27,26,0,36,0,7,7,15,14,6,6
0000335_04313_d_0000065,38,<50,757,31,32,32,32,29,0,40,0,17,13,18,16,3,3
0000335_05097_d_0000069,20,<50,603,17,19,19,20,15,0,19,0,8,7,7,7,5,5
0000335_05685_d_0000072,15,<50,433,14,14,14,14,12,0,15,0,1,1,9,8,5,5
0000335_06469_d_0000076,8,<50,257,8,8,8,8,6,0,13,0,4,4,2,2,2,2
0000335_06665_d_0000077,21,<50,467,20,20,20,20,19,0,26,0,3,2,13,13,5,5
0000335_06861_d_0000078,24,<50,640,23,23,23,23,22,0,36,0,10,9,9,9,5,5
0000342_00393_d_0000244,133,100-150,954,52,70,83,91,26,0,57,0,112,53,18,14,3,3
0000345_07057_d_0000345,108,100-150,1000,53,79,87,92,38,0,85,0,86,57,22,22,0,0
0000346_00001_d_0000346,82,50-100,787,55,72,76,78,44,0,70,0,35,27,39,37,8,8
0000346_01961_d_0000356,71,50-100,996,48,53,57,62,35,0,57,0,44,29,26,23,1,1
0000346_02549_d_0000359,59,50-100,587,45,56,56,56,37,0,68,0,23,22,30,28,6,6
0000346_03921_d_0000366,50,50-100,1000,41,47,47,48,37,0,55,0,22,19,23,23,5,5
0000346_07057_d_0000382,87,50-100,1000,57,67,70,75,51,0,88,0,50,34,37,33,0,0
0000348_00589_d_0000409,34,<50,967,28,31,32,33,19,0,48,0,26,23,7,7,1,1
0000348_03333_d_0000423,15,<50,696,13,15,15,15,11,0,24,0,4,4,11,11,0,0
0000356_00589_d_0000632,121,100-150,926,64,85,99,104,44,0,80,0,92,60,26,22,3,3
0000356_01177_d_0000635,88,50-100,943,53,69,76,80,38,0,72,0,58,43,25,21,5,5
0000356_01569_d_0000637,100,100-150,972,44,59,68,76,31,0,66,0,71,32,27,25,2,2
0000356_01765_d_0000638,84,50-100,952,43,58,67,72,34,0,54,0,54,29,27,26,3,3
0000356_01961_d_0000639,111,100-150,1000,43,55,66,69,30,0,58,0,83,27,24,24,4,4
0000356_02157_d_0000640,54,50-100,712,40,42,42,43,32,0,52,0,29,20,23,20,2,2
0000356_02353_d_0000641,106,100-150,958,50,66,71,72,24,0,55,0,79,41,27,25,0,0
0000356_02745_d_0000643,97,50-100,952,48,64,73,76,33,0,56,0,74,47,19,13,4,4
0000356_02941_d_0000644,108,100-150,966,40,57,71,74,21,0,47,0,89,42,15,11,4,4
0000356_03333_d_0000646,80,50-100,963,42,64,71,73,33,0,88,0,55,44,25,20,0,0
0000356_03529_d_0000647,81,50-100,937,48,63,66,69,31,0,72,0,50,33,29,28,2,2
0000356_03725_d_0000648,94,50-100,935,46,65,69,73,29,0,56,0,63,34,30,30,1,1
0000356_03921_d_0000649,72,50-100,828,44,51,56,59,22,0,61,0,49,30,22,20,1,1
0000356_04117_d_0000650,93,50-100,909,41,52,59,68,26,0,55,0,70,30,20,19,3,3
0000356_04313_d_0000651,99,50-100,975,44,60,70,72,29,0,53,0,73,37,25,22,1,1
0000356_04705_d_0000653,70,50-100,761,42,53,58,60,31,0,55,0,53,38,15,13,2,2
0000356_04901_d_0000654,102,100-150,987,43,51,63,71,36,0,61,0,81,31,19,18,2,2
0000356_05097_d_0000655,114,100-150,918,47,60,73,85,36,0,68,0,92,39,21,20,1,1
0000358_03333_d_0000697,93,50-100,987,47,57,61,64,34,0,45,0,74,41,18,15,1,1
0000359_00393_d_0000701,39,<50,878,29,34,35,35,16,0,36,0,25,20,14,14,0,0
0000359_00589_d_0000702,39,<50,910,29,32,33,33,24,0,43,0,19,12,18,18,2,2
0000359_00785_d_0000703,30,<50,849,26,26,26,26,23,0,39,0,8,6,18,18,4,2
0000359_00981_d_0000704,33,<50,819,24,27,27,27,22,0,41,0,6,3,24,22,3,2
0000359_01177_d_0000705,59,50-100,848,37,47,52,54,33,0,53,0,20,12,33,31,6,4
0000359_01373_d_0000706,12,<50,390,12,12,12,12,14,0,20,0,0,0,7,7,5,5
0000359_01961_d_0000707,18,<50,485,18,18,18,18,18,0,33,0,0,0,13,13,5,5
0000359_02353_d_0000708,31,<50,942,19,21,21,22,21,0,35,0,25,16,6,5,0,0
0000359_02549_d_0000709,21,<50,598,20,21,21,21,18,0,26,0,6,6,12,12,3,3
0000359_03333_d_0000711,13,<50,629,13,13,13,13,12,0,20,0,2,2,11,11,0,0
0000359_03529_d_0000712,16,<50,545,16,16,16,16,5,0,8,0,0,0,13,13,3,3
0000360_00001_d_0000713,80,50-100,1000,40,55,60,64,28,0,65,0,54,33,23,19,3,3
0000360_00197_d_0000714,79,50-100,1000,42,56,59,65,33,0,61,0,50,33,27,21,2,2
0000360_00393_d_0000715,79,50-100,1000,42,55,59,61,28,0,58,0,45,28,32,26,2,1
0000360_00589_d_0000716,60,50-100,1000,40,48,50,50,27,0,61,0,31,25,27,21,2,2
0000360_00785_d_0000717,59,50-100,1000,33,40,47,48,20,0,58,0,26,18,33,22,0,0
0000360_00981_d_0000718,65,50-100,962,38,49,51,51,34,0,61,0,33,24,31,24,1,1
0000360_02353_d_0000725,72,50-100,978,40,46,53,59,31,0,62,0,34,23,35,21,3,2
0000360_02745_d_0000727,81,50-100,997,39,48,53,56,30,0,56,0,46,27,31,17,4,4
0000360_02941_d_0000728,45,<50,1000,28,33,36,38,22,0,42,0,11,6,31,24,3,3
0000360_03137_d_0000729,56,50-100,1000,35,39,44,45,22,0,40,0,28,17,25,19,3,3
0000360_03333_d_0000730,56,50-100,1000,42,48,48,50,40,0,70,0,36,30,16,14,4,4
0000360_03529_d_0000731,31,<50,968,24,28,28,28,20,0,35,0,17,14,13,13,1,1
0000360_03921_d_0000733,52,50-100,998,38,42,47,48,23,0,42,0,39,31,12,10,1,1
0000360_04117_d_0000734,18,<50,461,16,17,17,17,11,0,16,0,2,2,11,10,5,5
0000360_04705_d_0000737,9,<50,576,9,9,9,9,6,0,10,0,0,0,7,7,2,2
0000360_05293_d_0000740,70,50-100,1000,38,44,47,51,29,0,58,0,46,25,17,13,7,6
0000360_05685_d_0000742,60,50-100,1000,35,48,50,54,30,0,53,0,17,13,42,34,1,1
0000360_06273_d_0000745,17,<50,629,16,17,17,17,9,0,17,0,5,5,12,12,0,0
0000360_06665_d_0000747,48,<50,977,32,37,41,45,31,0,48,0,15,11,29,23,4,3
0000360_06861_d_0000748,25,<50,965,21,21,21,21,20,0,33,0,4,4,14,12,7,5
0000360_07057_d_0000749,15,<50,842,11,11,12,13,17,0,34,0,4,2,3,3,8,6
0000360_07253_d_0000750,28,<50,783,25,25,26,26,29,0,54,0,5,5,16,13,7,7
0000360_07645_d_0000752,16,<50,611,16,16,16,16,20,0,27,0,0,0,12,12,4,4
0000364_00589_d_0000798,62,50-100,909,33,43,45,45,16,0,56,0,50,36,10,5,2,2
0000364_01177_d_0000799,80,50-100,888,38,57,64,69,20,0,49,0,61,45,18,11,1,1
0000364_01373_d_0000780,64,50-100,820,31,43,47,48,15,0,52,0,51,35,11,8,2,0
0000364_01569_d_0000781,97,50-100,960,36,51,58,62,12,0,39,0,83,45,14,6,0,0
0000364_01765_d_0000782,81,50-100,842,34,46,50,56,10,0,34,0,60,37,20,9,1,0
