image,n_gt,bucket,cache_depth,matched@100,matched@300,matched@600,matched@1000,tail_tp,tail_tp_dupsus,ndet@conf0.25,sat@conf0.25,ndet@conf0.1,sat@conf0.1,n_gt_small,matched300_small,n_gt_medium,matched300_medium,n_gt_large,matched300_large
"273271,29873000cc84f9ab",8,<50,358,7,7,7,7,0,0,8,0,15,0,0,0,3,2,5,5
"273271,299570006cb822b1",32,<50,831,31,32,32,32,0,0,26,0,47,0,0,0,0,0,32,32
"273271,2a10a000c689f4cb",7,<50,188,7,7,7,7,0,0,7,0,12,0,0,0,0,0,7,7
"273271,2a7c20009fa3170e",20,<50,261,20,20,20,20,0,0,19,0,21,0,0,0,12,12,8,8
"273271,2b0f0000f33b8464",19,<50,838,16,17,18,18,1,0,25,0,27,0,1,0,8,7,10,10
"273271,2b27b00094562021",8,<50,251,8,8,8,8,0,0,8,0,12,0,0,0,0,0,8,8
"273271,2b3eb0002dbca786",25,<50,939,24,25,25,25,0,0,20,0,47,0,0,0,17,17,8,8
"273271,2ba7800042e32680",6,<50,230,6,6,6,6,0,0,8,0,15,0,0,0,0,0,6,6
"273271,2bb9000df8fb9a4",11,<50,548,11,11,11,11,0,0,13,0,18,0,0,0,0,0,11,11
"273271,2c2e6000e67483fc",7,<50,140,7,7,7,7,0,0,10,0,12,0,0,0,0,0,7,7
"273271,2c38c00072c450c5",33,<50,305,32,33,33,33,0,0,26,0,31,0,1,1,25,25,7,7
"273271,2c499000f7243938",13,<50,267,13,13,13,13,0,0,13,0,14,0,3,3,0,0,10,10
"273271,2c4bb000b97e592c",13,<50,467,13,13,13,13,0,0,20,0,25,0,0,0,2,2,11,11
"273271,2c582000ec648358",9,<50,861,8,8,9,9,1,0,22,0,41,0,0,0,0,0,9,8
"273271,2c96700081ae3025",8,<50,252,8,8,8,8,0,0,6,0,8,0,0,0,0,0,8,8
"273271,2cea40001ab86356",49,<50,1000,39,45,45,46,1,1,24,0,40,0,5,4,33,30,11,11
"273271,2cf58000b6724d4f",7,<50,129,7,7,7,7,0,0,9,0,13,0,0,0,0,0,7,7
"273271,2d06000091c70338",14,<50,386,13,14,14,14,0,0,12,0,26,0,0,0,5,5,9,9
"273271,2d284000f7dfd099",8,<50,153,8,8,8,8,0,0,8,0,8,0,0,0,0,0,8,8
"273271,2e3df0005fcee449",23,<50,781,19,20,20,21,1,1,24,0,36,0,0,0,1,1,22,19
"273271,2f11d000b2496dd0",36,<50,865,29,34,36,36,2,0,25,0,37,0,0,0,17,15,19,19
"273271,2f189000f412b61d",40,<50,626,33,37,37,37,0,0,23,0,39,0,0,0,14,12,26,25
"273271,2f91100026a5884d",17,<50,391,17,17,17,17,0,0,15,0,25,0,5,5,10,10,2,2
"273271,2f9cf00055c5f408",11,<50,340,10,10,10,10,0,0,12,0,15,0,1,1,7,6,3,3
"273271,32640007e02c071",4,<50,300,4,4,4,4,0,0,5,0,8,0,0,0,0,0,4,4
