image,n_gt,bucket,n_det_total,matched@100,matched@300,matched@600,matched@1000,ndet@conf0.25,sat@conf0.25,ndet@conf0.1,sat@conf0.1,n_gt_small,matched300_small,n_gt_medium,matched300_medium,n_gt_large,matched300_large
"282555,103fc600057044e49",12,<50,336,9,10,10,10,9,0,16,0,0,0,0,0,12,10
"282555,104033000e94226c6",191,150-300,944,74,118,143,152,42,0,75,0,100,47,91,71,0,0
"282555,10563300073c7aa09",66,50-100,588,49,56,59,59,25,0,41,0,8,6,56,48,2,2
"282555,105665000bf8482fd",49,<50,290,31,36,36,36,24,0,39,0,3,1,23,14,23,21
"282555,105a2f00081e6441e",48,<50,428,18,25,26,26,23,0,33,0,12,6,36,19,0,0
"282555,105d1a000a360fe9b",20,<50,385,15,16,16,16,13,0,22,0,0,0,14,11,6,5
"282555,105ea700058778697",29,<50,377,24,26,26,26,21,0,41,0,6,6,22,20,1,0
"282555,105ed2000590434c1",7,<50,246,7,7,7,7,8,0,9,0,0,0,5,5,2,2
"282555,106cf5000a7ab0f72",34,<50,358,26,27,27,27,18,0,28,0,9,5,25,22,0,0
"282555,106f400056191867",6,<50,57,6,6,6,6,7,0,9,0,0,0,0,0,6,6
"282555,1080920008c970318",12,<50,408,10,11,11,11,9,0,13,0,0,0,0,0,12,11
"282555,1080c9000f54821f9",62,50-100,893,36,44,50,50,27,0,52,0,0,0,7,4,55,40
"282555,10819f00031764877",17,<50,401,13,14,14,14,10,0,21,0,17,14,0,0,0,0
"282555,10844200033a0aa6a",84,50-100,502,49,60,63,63,22,0,41,0,79,58,5,2,0,0
"282555,1090330001890eaf0",36,<50,601,27,30,31,31,27,0,45,0,15,11,20,19,1,0
"282555,109073000a25e8bb2",8,<50,894,3,4,4,4,10,0,18,0,0,0,1,1,7,3
"282555,1091890007978e022",239,150-300,963,57,106,130,146,15,0,44,0,0,0,1,0,238,106
"282555,1095b90009105ced8",103,100-150,686,45,66,74,78,30,0,47,0,22,9,80,56,1,1
"282555,1098ac0006f7e1dd7",4,<50,96,4,4,4,4,7,0,9,0,0,0,4,4,0,0
"282555,10a1f00000d4e29c4",23,<50,887,5,11,13,16,18,0,55,0,3,1,20,10,0,0
"282555,10b3e00010cbdf3f",9,<50,122,8,8,8,8,7,0,10,0,0,0,0,0,9,8
"282555,10bd300006ac1a8bb",46,<50,547,37,41,41,41,23,0,39,0,28,23,14,14,4,4
"282555,10c69b000bbf87b77",3,<50,273,1,1,1,1,7,0,10,0,0,0,0,0,3,1
"282555,10cac1000b15d2d11",4,<50,138,0,0,0,0,7,0,14,0,0,0,0,0,4,0
"282555,10ccde000016a66da",39,<50,799,32,33,36,36,30,0,55,0,2,1,35,32,2,0
"282555,10d1fd00028eeabf4",39,<50,831,28,33,34,34,27,0,55,0,33,27,6,6,0,0
"282555,10d3b8000e892ba17",20,<50,418,19,20,20,20,18,0,31,0,13,13,7,7,0,0
"282555,10d3e4000abd5d7fe",15,<50,706,8,9,10,10,14,0,24,0,0,0,2,0,13,9
"282555,10d41a00078240cc9",13,<50,594,7,9,9,9,11,0,14,0,0,0,0,0,13,9
"282555,10d7d900079b3601c",21,<50,515,7,9,11,11,21,0,35,0,0,0,4,0,17,9
"282555,10d95500031c43879",6,<50,152,2,2,2,2,4,0,4,0,0,0,4,2,2,0
"282555,10db340007f748394",53,50-100,905,21,28,33,34,28,0,58,0,0,0,0,0,53,28
"282555,10df4d000fab5f868",45,<50,746,34,39,39,39,32,0,48,0,0,0,5,3,40,36
"282555,10e33a000edea06b3",19,<50,289,17,17,17,17,13,0,23,0,4,3,11,10,4,4
"282555,10e432000f22822c9",35,<50,776,27,28,30,30,26,0,36,0,7,4,25,21,3,3
"282555,10e7140003cec3c95",19,<50,912,12,13,14,14,20,0,29,0,0,0,10,5,9,8
"282555,10eeca000d7939892",4,<50,184,3,3,3,3,7,0,10,0,0,0,0,0,4,3
"282555,10f9cc000b8dd151b",32,<50,701,22,26,28,28,20,0,31,0,4,2,19,16,9,8
"282555,10ff2a000582473ba",38,<50,619,26,31,32,32,24,0,36,0,8,6,25,20,5,5
"282555,11061c000137e1c87",36,<50,691,26,27,28,28,28,0,47,0,25,18,11,9,0,0
"282555,1106dd000cca930aa",4,<50,250,3,4,4,4,7,0,11,0,0,0,0,0,4,4
"282555,110b7b000a0f51e93",7,<50,338,5,6,6,6,10,0,20,0,0,0,0,0,7,6
"282555,11133000010041a95",11,<50,257,7,7,7,7,6,0,8,0,0,0,9,7,2,0
"282555,1118270008b025ba4",39,<50,624,33,36,37,37,34,0,53,0,0,0,11,11,28,25
"282555,111dd50008e5e0f83",19,<50,407,17,18,18,18,22,0,31,0,0,0,12,11,7,7
"282555,111e9c000b40558cf",44,<50,856,16,20,24,25,31,0,64,0,9,2,20,7,15,11
"282555,112a8f000fb468c2c",24,<50,385,20,21,22,22,19,0,30,0,11,9,12,11,1,1
"282555,112f1e000dd106a39",9,<50,334,9,9,9,9,4,0,12,0,0,0,3,3,6,6
"282555,1130a5000d8f13a56",74,50-100,806,27,35,43,45,25,0,47,0,3,0,16,2,55,33
"282555,113f7f000ad0bddd4",10,<50,188,9,9,9,9,10,0,12,0,0,0,0,0,10,9
"282555,1141bd000c39c62d7",27,<50,347,6,8,8,8,21,0,28,0,0,0,27,8,0,0
"282555,115386000dc137e9c",56,50-100,727,36,40,45,47,31,0,48,0,0,0,23,12,33,28
"282555,11542a000a941d1af",48,<50,883,33,36,38,40,30,0,67,0,0,0,14,11,34,25
"282555,1159ce000838b484f",14,<50,594,10,11,12,12,13,0,27,0,0,0,3,2,11,9
"282555,115a87000800206a0",17,<50,653,15,16,16,16,15,0,29,0,0,0,1,1,16,15
"282555,115d6a000327941a2",36,<50,706,28,30,32,32,24,0,37,0,10,8,22,19,4,3
"282555,115e640000ee88df8",30,<50,427,27,28,28,28,19,0,33,0,10,10,20,18,0,0
"282555,115e8f000b86c66b1",9,<50,260,2,2,2,2,7,0,14,0,0,0,1,1,8,1
"282555,115ef200092524df6",27,<50,570,15,17,19,19,20,0,39,0,0,0,0,0,27,17
"282555,11688c0003d9767ab",59,50-100,618,22,24,30,30,26,0,46,0,0,0,44,22,15,2
"282555,1169d60007e589628",27,<50,440,17,23,23,23,15,0,27,0,0,0,15,11,12,12
"282555,116b340005d5d9101",11,<50,421,8,8,8,8,9,0,15,0,0,0,2,2,9,6
"282555,116bb7000cd516b77",29,<50,571,12,15,16,16,13,0,32,0,0,0,22,12,7,3
"282555,117c7900038875eb1",20,<50,902,6,8,9,12,27,0,45,0,0,0,1,0,19,8
"282555,117fb700069933897",34,<50,647,24,25,27,28,20,0,32,0,1,1,19,13,14,11
"282555,11800b0006f91609a",12,<50,221,9,10,10,10,5,0,13,0,6,4,6,6,0,0
"282555,1181a500098a849ee",30,<50,354,22,25,25,25,20,0,38,0,7,3,23,22,0,0
"282555,1181d7000b81e498d",4,<50,103,4,4,4,4,4,0,4,0,0,0,0,0,4,4
"282555,1193fb00098687010",37,<50,706,30,33,35,35,27,0,47,0,8,7,27,25,2,1
"282555,119a5500015cd92aa",16,<50,1000,14,16,16,16,22,0,40,0,0,0,13,13,3,3
"282555,11a04f00003006d4c",18,<50,376,13,16,16,16,15,0,19,0,10,9,8,7,0,0
"282555,11a18c000a635025c",14,<50,386,12,12,12,12,13,0,19,0,0,0,5,5,9,7
"282555,11a364000384732bd",38,<50,733,34,35,35,35,33,0,49,0,0,0,26,24,12,11
"282555,11aad70007debbb80",12,<50,199,11,11,11,11,10,0,19,0,5,4,6,6,1,1
"282555,11c50e000d5612d8a",19,<50,978,7,8,9,9,8,0,20,0,3,0,8,0,8,8
"282555,11cdb200051beca27",17,<50,410,12,14,14,14,10,0,25,0,0,0,0,0,17,14
"282555,11d2b300050c9c754",28,<50,661,18,18,20,20,28,0,36,0,0,0,14,12,14,6
"282555,11d4a40008c9cfce5",8,<50,275,6,6,6,6,10,0,14,0,0,0,0,0,8,6
"282555,11d5e4000d2b0eaf9",3,<50,128,3,3,3,3,5,0,5,0,0,0,1,1,2,2
"282555,11dead000db6de7d9",48,<50,561,37,38,41,41,27,0,40,0,0,0,20,12,28,26
"282555,11ea56000edac0bc6",10,<50,268,7,9,9,9,9,0,13,0,0,0,5,4,5,5
"282555,11edfd00010ac6abd",15,<50,424,12,13,13,13,19,0,30,0,0,0,3,2,12,11
"282555,11f59a000771d3c31",8,<50,262,8,8,8,8,9,0,10,0,0,0,0,0,8,8
"282555,11f5c7000c4db07d1",83,50-100,778,50,60,64,64,20,0,46,0,35,31,39,29,9,0
"282555,11f6980002d85c3f6",3,<50,71,0,0,0,0,2,0,3,0,0,0,0,0,3,0
"282555,120083000fb7a3eb0",53,50-100,626,29,30,35,35,20,0,40,0,4,3,37,24,12,3
"282555,12015a0002f940c30",47,<50,612,23,33,36,36,18,0,37,0,0,0,16,11,31,22
"282555,12038a000f8e508d1",9,<50,261,3,4,4,4,10,0,14,0,0,0,0,0,9,4
"282555,1204a8000748f1934",52,50-100,789,38,44,48,48,38,0,60,0,0,0,20,15,32,29
"282555,1205ee0001645be78",3,<50,145,2,2,2,2,4,0,8,0,0,0,0,0,3,2
"282555,120fbf000530e7476",31,<50,458,23,26,27,27,24,0,37,0,0,0,19,15,12,11
"282555,120fde00000380e7c",59,50-100,740,26,38,41,41,22,0,51,0,15,11,39,26,5,1
"282555,121133000feced094",28,<50,427,6,6,6,6,26,0,37,0,0,0,3,3,25,3
"282555,121240007589d23b",32,<50,475,13,20,21,21,29,0,38,0,0,0,7,1,25,19
"282555,121fd9000fc7d3ce9",24,<50,184,17,20,20,20,12,0,20,0,12,8,8,8,4,4
"282555,12275c0003b652d1d",13,<50,817,6,7,9,9,13,0,21,0,0,0,0,0,13,7
"282555,122b3e0008c83618d",59,50-100,665,33,42,44,44,32,0,56,0,0,0,33,24,26,18
"282555,122e4d0002fa57a35",20,<50,725,5,5,6,6,13,0,28,0,0,0,0,0,20,5
"282555,12389000077f3a0bf",10,<50,654,7,8,9,9,15,0,28,0,0,0,1,0,9,8
"282555,123a39000b8611162",12,<50,709,9,10,10,10,14,0,21,0,0,0,7,5,5,5
"282555,123aeb000c74889d7",22,<50,434,8,11,13,13,9,0,18,0,0,0,14,4,8,7
"282555,123b81000a8b5b606",38,<50,857,23,28,29,31,29,0,45,0,0,0,6,3,32,25
"282555,1240360007312dae6",8,<50,663,5,6,6,6,11,0,22,0,0,0,0,0,8,6
"282555,1240cf000ee44854b",27,<50,675,23,25,26,26,22,0,33,0,0,0,4,3,23,22
"282555,1256af0004c320a30",49,<50,560,22,31,35,35,19,0,29,0,0,0,0,0,49,31
"282555,12cda000cea387d4",70,50-100,770,13,24,28,30,23,0,54,0,0,0,52,13,18,11
"282555,12d110007791a4d3",10,<50,347,9,9,9,9,10,0,12,0,0,0,0,0,10,9
"282555,12d620001389e6c9",10,<50,253,8,8,8,8,6,0,9,0,0,0,2,2,8,6
"282555,12e36000412759c3",19,<50,242,13,13,13,13,17,0,25,0,0,0,0,0,19,13
"282555,12f400006c94131b",205,150-300,981,33,54,81,99,15,0,36,0,0,0,12,0,193,54
"282555,130cb000bdf63d0a",18,<50,235,11,11,11,11,15,0,24,0,0,0,7,5,11,6
"282555,131b6000bca4e3fb",14,<50,173,8,8,8,8,6,0,11,0,0,0,8,4,6,4
"282555,1351000111e82a1",158,150-300,783,71,96,101,110,27,0,73,0,8,3,141,90,9,3
"282555,14190000ec991dda",132,100-150,836,22,40,61,72,10,0,18,0,8,2,118,34,6,4
"282555,14f0600095069c7e",8,<50,229,7,8,8,8,10,0,12,0,0,0,0,0,8,8
"282555,14f8500037192070",6,<50,119,6,6,6,6,6,0,6,0,0,0,0,0,6,6
"282555,1525f0007fef6ad6",7,<50,480,7,7,7,7,10,0,20,0,0,0,0,0,7,7
"282555,1531d0008f8cea5a",40,<50,950,18,26,32,33,32,0,75,0,3,2,24,13,13,11
"282555,1580007e3ba715",19,<50,279,12,13,13,13,13,0,24,0,0,0,3,2,16,11
"282555,15a080001859bf56",9,<50,222,7,7,7,7,11,0,15,0,0,0,0,0,9,7
"282555,160c1000c3319b57",21,<50,199,20,21,21,21,26,0,29,0,0,0,0,0,21,21
"282555,16176000f1a68327",10,<50,161,9,9,9,9,10,0,16,0,0,0,0,0,10,9
"282555,163f90009c863ff0",6,<50,342,6,6,6,6,16,0,25,0,0,0,0,0,6,6
"282555,16611000e32910a5",25,<50,522,20,22,22,22,23,0,30,0,0,0,0,0,25,22
"282555,167d5000e1962552",45,<50,1000,13,21,29,36,50,0,87,0,0,0,7,3,38,18
"282555,167f10006cdca523",14,<50,236,12,12,12,12,18,0,22,0,0,0,0,0,14,12
"282555,16a5a000e5588af5",8,<50,60,8,8,8,8,8,0,8,0,0,0,0,0,8,8
"282555,16ffb0001f1d79a2",11,<50,200,10,11,11,11,12,0,13,0,0,0,0,0,11,11
"282555,17081000e84f8197",5,<50,143,5,5,5,5,9,0,12,0,0,0,0,0,5,5
"282555,17126000bebeee2d",23,<50,286,12,15,15,15,32,0,41,0,0,0,0,0,23,15
"282555,1721000bc0f1797",31,<50,789,25,26,27,28,27,0,45,0,0,0,23,19,8,7
"282555,1746b0000d48703f",13,<50,126,10,10,10,10,14,0,15,0,0,0,0,0,13,10
"282555,1763a0004b1fdb4d",36,<50,267,26,33,33,33,41,0,49,0,0,0,0,0,36,33
"282555,1772e00046743437",47,<50,724,21,25,30,31,32,0,62,0,0,0,2,1,45,24
"282555,189480009bfad698",18,<50,157,17,17,17,17,20,0,26,0,0,0,0,0,18,17
"282555,18db3000aafeed4e",27,<50,325,17,22,22,22,28,0,34,0,0,0,4,3,23,19
"282555,18e9600054dc3080",12,<50,142,12,12,12,12,13,0,16,0,0,0,0,0,12,12
"282555,18fc20002d6106fa",47,<50,620,23,29,32,32,37,0,47,0,0,0,0,0,47,29
"282555,194bd000f832e410",31,<50,476,14,18,20,20,46,0,60,0,0,0,0,0,31,18
"282555,1972a000479a36d0",222,150-300,991,54,62,74,81,17,0,47,0,0,0,214,57,8,5
"282555,1974500051cd191a",8,<50,74,7,7,7,7,7,0,8,0,0,0,0,0,8,7
"282555,19c9a00050031937",38,<50,530,26,30,32,32,18,0,29,0,0,0,32,27,6,3
"282555,19e3a0004967cfa0",6,<50,208,4,4,4,4,6,0,11,0,0,0,4,4,2,0
"282555,1a349000718a210d",6,<50,176,6,6,6,6,8,0,13,0,0,0,0,0,6,6
"282555,1af06000865b9393",14,<50,301,6,7,7,7,21,0,27,0,0,0,0,0,14,7
"282555,1b2d50007ee6a567",6,<50,442,6,6,6,6,7,0,9,0,0,0,0,0,6,6
"282555,1b410000884ddc15",23,<50,282,15,16,16,16,18,0,26,0,0,0,11,9,12,7
"282555,1b5a600052b2d718",22,<50,696,10,13,17,17,23,0,40,0,0,0,0,0,22,13
"282555,1b5c9000aab4c1e7",12,<50,167,12,12,12,12,12,0,12,0,0,0,1,1,11,11
"282555,1ba80000d09456e3",5,<50,167,4,4,4,4,3,0,4,0,0,0,1,0,4,4
"282555,1baa8000aec847bc",6,<50,237,4,4,4,4,5,0,11,0,0,0,0,0,6,4
"282555,1be40000a0e0e5d2",33,<50,280,8,16,16,16,33,0,40,0,0,0,0,0,33,16
"282555,1be7a000ee72166f",55,50-100,829,19,23,29,33,35,0,66,0,0,0,0,0,55,23
"282555,1bfff000e3bb0564",100,100-150,590,42,50,55,55,27,0,48,0,1,0,3,2,96,48
"282555,1c3b000086d9552",23,<50,168,12,13,13,13,16,0,23,0,11,5,10,6,2,2
"282555,1c6400023924ded",4,<50,65,4,4,4,4,3,0,4,0,0,0,0,0,4,4
"282555,1c647000c525b6e7",20,<50,509,14,16,17,17,26,0,35,0,0,0,0,0,20,16
"282555,1c87c0009039396b",11,<50,208,9,10,10,10,11,0,13,0,0,0,0,0,11,10
"282555,1ca39000656e08bd",11,<50,399,9,10,10,10,9,0,18,0,0,0,4,4,7,6
"282555,1cb80003e4c9842",5,<50,128,5,5,5,5,4,0,5,0,0,0,4,4,1,1
"282555,1cc5b00068d8ff34",15,<50,404,13,14,14,14,16,0,28,0,0,0,0,0,15,14
"282555,1d23d0002abef8cb",12,<50,322,10,10,10,10,16,0,18,0,0,0,0,0,12,10
"282555,1d35b00024b79909",13,<50,324,5,6,6,6,16,0,27,0,0,0,0,0,13,6
"282555,1d48600059163644",8,<50,262,7,7,7,7,6,0,9,0,0,0,0,0,8,7
"282555,1d8e90001463c0fc",14,<50,382,5,6,6,6,10,0,29,0,0,0,0,0,14,6
"282555,1da8900052bf496f",12,<50,405,11,11,12,12,13,0,19,0,0,0,0,0,12,11
"282555,1e2800003b64a08d",22,<50,319,15,15,15,15,22,0,32,0,0,0,0,0,22,15
"282555,1e65a000f66ea1e8",20,<50,671,19,19,19,19,23,0,35,0,4,4,10,10,6,5
"282555,1e688000708f3fe7",77,50-100,612,17,22,26,26,9,0,19,0,0,0,32,5,45,17
"282555,1e87c000a4e6d187",123,100-150,679,38,47,53,53,27,0,43,0,0,0,86,24,37,23
"282555,1e94600017111781",3,<50,149,1,1,1,1,3,0,4,0,0,0,0,0,3,1
"282555,1ef8d0008f4748ad",9,<50,122,8,8,8,8,11,0,12,0,0,0,0,0,9,8
"282555,1f226000f63e2968",35,<50,556,19,27,28,28,37,0,50,0,0,0,0,0,35,27
"282555,1f2a80001a97211b",79,50-100,437,38,47,49,49,20,0,42,0,0,0,1,0,78,47
"282555,1f4e700089d1d2c1",8,<50,90,4,4,4,4,8,0,9,0,0,0,0,0,8,4
"282555,2027700011c2f28d",12,<50,257,12,12,12,12,15,0,18,0,0,0,0,0,12,12
"282555,20e2d0008ec7d2d7",19,<50,327,12,16,17,17,20,0,22,0,0,0,0,0,19,16
"282555,212110008bc4ff72",5,<50,100,3,3,3,3,8,0,13,0,0,0,0,0,5,3
"282555,2132900065a6fd7f",11,<50,369,7,7,7,7,16,0,22,0,0,0,0,0,11,7
"282555,2169a0004caaa75f",3,<50,31,2,2,2,2,2,0,2,0,0,0,0,0,3,2
"282555,217c7000752c740d",13,<50,265,9,10,10,10,17,0,25,0,0,0,0,0,13,10
"282555,21e56000e038a856",23,<50,266,21,23,23,23,17,0,25,0,12,12,11,11,0,0
"282555,21f8c000ac9ca9b1",90,50-100,736,21,34,42,45,21,0,38,0,0,0,58,18,32,16
"282555,21fad000c56032d5",32,<50,357,15,21,21,21,32,0,37,0,0,0,0,0,32,21
"282555,227ce0007db16565",21,<50,509,16,19,20,20,26,0,34,0,0,0,0,0,21,19
"282555,22fc6000e92fb939",22,<50,409,17,21,21,21,25,0,28,0,0,0,0,0,22,21
"282555,2301d000e3e5776c",15,<50,674,9,13,14,14,15,0,25,0,0,0,7,6,8,7
"282555,232a40009e16db1c",11,<50,463,7,7,7,7,8,0,15,0,0,0,0,0,11,7
"282555,2358000030037126",18,<50,526,10,10,10,10,20,0,27,0,0,0,0,0,18,10
"282555,238640003b9d8a74",8,<50,105,1,1,1,1,4,0,7,0,0,0,0,0,8,1
"282555,238a6000849f0478",14,<50,298,14,14,14,14,16,0,20,0,0,0,0,0,14,14
"282555,24a0f0001ffa95ee",6,<50,179,4,5,5,5,4,0,10,0,0,0,0,0,6,5
"282555,2500f000dcc6d906",10,<50,195,1,2,2,2,11,0,15,0,0,0,0,0,10,2
"282555,251a7000bdcc5a55",37,<50,936,19,26,28,29,21,0,43,0,0,0,7,4,30,22
"282555,25d42000fabe3ea7",4,<50,123,2,2,2,2,6,0,10,0,0,0,0,0,4,2
"282555,25fed000a31b8bb6",4,<50,155,2,3,3,3,8,0,14,0,0,0,0,0,4,3
"282555,263910003f40590a",30,<50,565,9,14,15,15,20,0,46,0,0,0,0,0,30,14
"282555,2662c0004f1e17bc",11,<50,279,10,10,10,10,7,0,10,0,0,0,0,0,11,10
"282555,2687000bc7aebe8",3,<50,177,3,3,3,3,3,0,4,0,0,0,1,1,2,2
"282555,2690a0008f428406",10,<50,101,4,4,4,4,3,0,7,0,0,0,1,0,9,4
"282555,26a2e000832eb71d",70,50-100,934,35,47,52,53,25,0,56,0,0,0,33,19,37,28
"282555,26cb20003dd6a118",3,<50,67,3,3,3,3,3,0,4,0,0,0,0,0,3,3
"282555,2741b000d312788c",4,<50,76,4,4,4,4,4,0,7,0,0,0,0,0,4,4
"282555,274a8000e6bc3158",6,<50,311,6,6,6,6,9,0,18,0,0,0,0,0,6,6
"282555,277b300029b332b5",28,<50,311,16,23,23,23,24,0,35,0,0,0,0,0,28,23
"282555,28220001916a93b",83,50-100,882,56,67,72,75,21,0,52,0,0,0,64,51,19,16
"282555,284a20003a530bb6",13,<50,267,11,11,11,11,13,0,33,0,0,0,0,0,13,11
"282555,2897c00092549854",3,<50,73,2,2,2,2,3,0,5,0,0,0,0,0,3,2
"282555,29049000af251de2",21,<50,71,3,3,3,3,6,0,7,0,0,0,0,0,21,3
"282555,295f70009bebdb51",85,50-100,679,49,69,74,74,29,0,56,0,48,42,37,27,0,0
"282555,29931000cf3e6d3c",4,<50,97,2,2,2,2,6,0,7,0,0,0,0,0,4,2
"282555,2a90700053e41115",3,<50,58,3,3,3,3,4,0,5,0,0,0,0,0,3,3
"282555,2ab37000ba7c98ff",12,<50,326,4,5,6,6,11,0,19,0,0,0,0,0,12,5
"282555,2b503000aef9c10d",5,<50,170,5,5,5,5,7,0,10,0,0,0,1,1,4,4
"282555,2bf700061d489b6",127,100-150,922,67,90,96,99,35,0,77,0,2,0,124,90,1,0
"282555,2c1580007c673ce5",24,<50,250,9,10,10,10,14,0,22,0,0,0,0,0,24,10
"282555,2c4aa0005b3f1c9f",6,<50,160,3,4,4,4,4,0,9,0,0,0,0,0,6,4
"282555,2c6a30006567bad4",28,<50,459,13,16,19,19,29,0,37,0,0,0,0,0,28,16
"282555,2c89c000398f54b5",28,<50,486,16,20,21,21,28,0,33,0,0,0,0,0,28,20
"282555,2cae80000271c96c",14,<50,437,10,11,12,12,22,0,33,0,0,0,0,0,14,11
"282555,2d8d200012268e1a",6,<50,150,5,5,5,5,6,0,9,0,0,0,0,0,6,5
"282555,2da88000d33705b5",14,<50,812,9,11,11,11,16,0,57,0,0,0,0,0,14,11
"282555,2dc960004c260b68",27,<50,571,23,26,26,26,19,0,31,0,0,0,27,26,0,0
"282555,2e26c000e83e7be7",21,<50,843,12,16,18,18,15,0,37,0,0,0,2,0,19,16
"282555,2e4e0000c0fee117",5,<50,327,5,5,5,5,4,0,13,0,0,0,0,0,5,5
"282555,2eda000050740616",27,<50,570,19,25,25,25,11,0,31,0,0,0,0,0,27,25
"282555,2f7b700064a9b7b7",26,<50,724,13,20,21,22,51,0,72,0,0,0,0,0,26,20
"282555,2fc830005e16f252",8,<50,179,8,8,8,8,9,0,17,0,0,0,0,0,8,8
"282555,2fe420000bd08d2d",17,<50,517,15,15,15,15,19,0,21,0,0,0,9,7,8,8
"282555,3103d000d7884417",43,<50,891,29,37,37,37,15,0,51,0,0,0,12,12,31,25
"282555,31b860000ea814c6",8,<50,566,8,8,8,8,10,0,18,0,0,0,2,2,6,6
"282555,31fd900092c9cfe3",48,<50,331,24,30,31,31,16,0,24,0,0,0,27,14,21,16
"282555,3226d000880a005a",6,<50,320,6,6,6,6,8,0,14,0,0,0,0,0,6,6
"282555,32375000010e3086",36,<50,652,24,32,34,34,28,0,53,0,0,0,11,8,25,24
"282555,323f400074b3994a",11,<50,285,8,8,8,8,4,0,14,0,0,0,1,1,10,7
"282555,32e80000b778b9c9",7,<50,340,5,6,6,6,10,0,15,0,0,0,0,0,7,6
"282555,34cf800061e59efa",33,<50,823,27,28,28,28,20,0,36,0,8,7,13,12,12,9
"282555,353740009e9d80e8",6,<50,723,6,6,6,6,9,0,17,0,0,0,0,0,6,6
"282555,357f3000b4b3e646",13,<50,532,10,11,11,11,11,0,19,0,1,1,1,1,11,9
"282555,358af00078d26e59",63,50-100,340,36,38,40,40,27,0,45,0,1,0,50,34,12,4
"282555,35b2000909e64ce",7,<50,93,6,6,6,6,8,0,9,0,0,0,0,0,7,6
"282555,35c1c00003978a0e",8,<50,486,1,1,1,1,13,0,28,0,0,0,0,0,8,1
"282555,35e640003f2f2755",27,<50,497,16,19,19,19,12,0,19,0,6,4,14,11,7,4
"282555,36c97000b6875717",86,50-100,975,32,46,56,64,16,0,81,0,0,0,0,0,86,46
"282555,3802e00048d5f4fb",6,<50,347,3,3,3,3,7,0,18,0,0,0,0,0,6,3
"282555,384ae0009ac88c14",5,<50,379,5,5,5,5,6,0,10,0,0,0,0,0,5,5
"282555,3854d0005ba79a7c",12,<50,525,4,4,4,4,9,0,19,0,0,0,0,0,12,4
"282555,3ae77000521eb951",5,<50,64,1,1,1,1,0,0,1,0,0,0,0,0,5,1
"282555,3bfc500096b43a24",5,<50,110,4,4,4,4,3,0,4,0,0,0,0,0,5,4
"282555,3c08300094c3349e",5,<50,323,5,5,5,5,11,0,15,0,0,0,0,0,5,5
"282555,3c1d4000ae7c75b4",9,<50,355,8,8,9,9,11,0,17,0,0,0,0,0,9,8
"282555,3c27d00082d73046",14,<50,275,9,11,11,11,8,0,17,0,0,0,10,9,4,2
"282555,3c8a1000f7ca5e4f",4,<50,431,2,2,2,2,13,0,21,0,0,0,0,0,4,2
"282555,3d265000e4864415",8,<50,138,6,6,6,6,11,0,15,0,0,0,0,0,8,6
"282555,3d2a100095c0169f",3,<50,150,1,1,1,1,3,0,3,0,0,0,0,0,3,1
"282555,3d62000080ff60fd",3,<50,178,2,3,3,3,5,0,9,0,0,0,0,0,3,3
"282555,3db3e000071d9314",11,<50,456,3,6,7,7,3,0,18,0,0,0,4,3,7,3
"282555,3ec81000a840eed1",5,<50,219,5,5,5,5,7,0,14,0,0,0,0,0,5,5
"282555,3ed4a0007cc892b0",8,<50,170,7,7,7,7,9,0,10,0,0,0,0,0,8,7
"282555,3f4850002e5327a6",5,<50,290,4,4,4,4,7,0,8,0,0,0,0,0,5,4
"282555,3fd0f000d328c05e",5,<50,308,5,5,5,5,7,0,7,0,0,0,0,0,5,5
"282555,414f500034755aa2",21,<50,334,19,19,19,19,8,0,25,0,0,0,3,3,18,16
"282555,4160d000a3635ca8",26,<50,169,15,16,16,16,11,0,13,0,12,5,13,10,1,1
"282555,4228500056c86c55",27,<50,141,24,24,24,24,15,0,22,0,25,23,2,1,0,0
"282555,423160004e462c58",25,<50,748,18,19,22,23,20,0,39,0,3,2,5,4,17,13
"282555,4239e000cdf90eba",25,<50,292,20,22,22,22,16,0,24,0,20,17,5,5,0,0
"282555,4255e000cc8a00fa",12,<50,271,11,11,11,11,10,0,12,0,0,0,10,9,2,2
"282555,430760004d3ec483",26,<50,308,24,24,25,25,17,0,25,0,22,20,3,3,1,1
"282555,43331000dfac2456",22,<50,482,19,21,22,22,15,0,23,0,0,0,4,4,18,17
"282555,43f3f000146b3f96",52,50-100,669,26,34,36,36,17,0,36,0,0,0,0,0,52,34
"282555,43fbd000329fe59f",10,<50,337,6,7,7,7,7,0,9,0,0,0,9,6,1,1
"282555,44017000542e5c1f",30,<50,343,29,29,30,30,19,0,32,0,0,0,6,6,24,23
"282555,442f700005474edf",46,<50,726,37,42,43,43,31,0,49,0,0,0,38,34,8,8
"282555,447c00003aad0398",10,<50,272,4,4,4,4,10,0,15,0,0,0,0,0,10,4
"282555,44e3100092af2bde",18,<50,498,17,18,18,18,15,0,19,0,0,0,7,7,11,11
"282555,44f00047f871a8",23,<50,538,18,18,21,21,24,0,41,0,0,0,0,0,23,18
"282555,4517b0000c9be75a",21,<50,364,19,19,20,20,22,0,29,0,0,0,17,15,4,4
"282555,45715000e1d694bd",56,50-100,373,35,42,43,43,21,0,30,0,0,0,27,16,29,26
"282555,46245000333830ad",25,<50,234,14,14,14,14,4,0,14,0,0,0,25,14,0,0
