image,n_gt,bucket,n_det_total,matched@100,matched@300,matched@600,matched@1000,ndet@conf0.25,sat@conf0.25,ndet@conf0.1,sat@conf0.1,n_gt_small,matched300_small,n_gt_medium,matched300_medium,n_gt_large,matched300_large
0000283_00801_d_0000678,8,<50,192,4,5,5,5,2,0,6,0,7,4,1,1,0,0
0000283_01001_d_0000679,4,<50,21,4,4,4,4,4,0,5,0,0,0,3,3,1,1
0000287_00001_d_0000759,52,50-100,403,43,44,45,45,28,0,47,0,37,30,13,12,2,2
0000287_00201_d_0000760,51,50-100,287,43,46,46,46,33,0,44,0,27,24,22,20,2,2
0000287_00401_d_0000761,44,<50,317,38,39,39,39,30,0,38,0,22,17,18,18,4,4
0000287_00601_d_0000762,93,50-100,437,44,57,58,58,32,0,48,0,72,37,17,16,4,4
0000287_00801_d_0000763,58,50-100,488,49,52,52,52,39,0,76,0,34,28,19,19,5,5
0000287_01001_d_0000764,71,50-100,400,46,59,59,59,28,0,50,0,49,38,19,18,3,3
0000287_01201_d_0000765,68,50-100,542,46,54,55,55,37,0,50,0,45,32,20,19,3,3
0000287_01401_d_0000766,68,50-100,403,47,54,54,54,38,0,53,0,46,32,21,21,1,1
0000287_01601_d_0000767,74,50-100,359,47,57,57,57,35,0,53,0,58,42,16,15,0,0
0000287_01801_d_0000768,56,50-100,480,39,40,43,43,41,0,62,0,39,26,17,14,0,0
0000287_02001_d_0000769,44,<50,367,38,41,41,41,37,0,44,0,28,25,14,14,2,2
0000287_02201_d_0000770,27,<50,237,20,22,22,22,14,0,20,0,15,10,11,11,1,1
0000287_02401_d_0000771,18,<50,124,15,15,15,15,15,0,23,0,6,4,9,8,3,3
0000287_02601_d_0000772,44,<50,458,25,28,31,31,20,0,36,0,24,15,20,13,0,0
0000287_02801_d_0000773,60,50-100,561,38,46,49,49,25,0,45,0,32,23,27,22,1,1
0000287_03001_d_0000774,18,<50,328,15,16,16,16,15,0,23,0,4,2,13,13,1,1
0000287_03401_d_0000776,56,50-100,381,48,51,52,52,39,0,61,0,12,7,43,43,1,1
0000287_04601_d_0000780,88,50-100,375,49,58,59,59,42,0,54,0,51,21,37,37,0,0
0000287_04801_d_0000781,53,50-100,544,34,40,41,41,28,0,51,0,25,13,27,26,1,1
0000287_05001_d_0000782,62,50-100,453,35,38,39,39,23,0,38,0,36,12,25,25,1,1
0000289_00001_d_0000811,41,<50,373,31,33,34,34,23,0,40,0,22,14,18,18,1,1
0000289_00201_d_0000812,43,<50,400,33,38,38,38,29,0,51,0,20,15,21,21,2,2
0000289_00401_d_0000813,53,50-100,500,39,44,45,45,39,0,53,0,20,14,26,24,7,6
0000289_00601_d_0000814,43,<50,421,28,30,33,33,27,0,42,0,12,4,29,24,2,2
0000289_00801_d_0000815,39,<50,498,28,35,35,35,32,0,45,0,11,8,26,25,2,2
0000289_01001_d_0000816,33,<50,431,27,28,30,30,21,0,34,0,7,5,24,21,2,2
0000289_01201_d_0000817,43,<50,492,28,34,36,36,19,0,37,0,18,14,24,19,1,1
0000289_01401_d_0000818,39,<50,449,34,37,38,38,29,0,53,0,9,8,25,24,5,5
0000289_01601_d_0000819,44,<50,397,35,38,38,38,27,0,38,0,20,14,21,21,3,3
0000289_02001_d_0000821,43,<50,361,35,40,40,40,27,0,37,0,17,15,24,23,2,2
0000289_02201_d_0000822,29,<50,334,27,27,28,28,16,0,42,0,7,6,13,12,9,9
0000289_02401_d_0000823,49,<50,393,38,41,42,42,33,0,40,0,32,26,16,14,1,1
0000289_02601_d_0000824,58,50-100,460,43,49,51,51,33,0,45,0,34,28,24,21,0,0
0000289_03001_d_0000826,61,50-100,470,43,49,51,51,32,0,43,0,32,23,28,25,1,1
0000289_03201_d_0000827,80,50-100,548,42,54,59,59,30,0,38,0,43,23,34,29,3,2
0000289_03401_d_0000828,54,50-100,542,40,44,44,44,31,0,46,0,31,22,19,18,4,4
0000289_03601_d_0000829,77,50-100,599,38,48,52,52,27,0,47,0,52,29,23,18,2,1
0000289_03801_d_0000830,100,100-150,709,46,68,75,75,24,0,46,0,74,47,23,18,3,3
0000289_04001_d_0000831,80,50-100,704,48,69,74,74,38,0,64,0,61,51,17,16,2,2
0000289_04201_d_0000832,88,50-100,789,55,69,75,76,39,0,91,0,72,53,15,15,1,1
0000289_04401_d_0000833,100,100-150,796,66,85,88,88,63,0,100,0,66,54,30,27,4,4
0000289_04601_d_0000834,93,50-100,810,70,82,88,88,55,0,100,0,38,30,54,51,1,1
0000289_04801_d_0000835,71,50-100,696,49,56,57,58,44,0,81,0,40,26,30,29,1,1
0000289_05001_d_0000836,65,50-100,705,47,57,60,60,41,0,72,0,27,22,35,32,3,3
0000289_05201_d_0000837,79,50-100,821,53,60,66,68,46,0,67,0,41,23,35,34,3,3
0000289_05401_d_0000838,81,50-100,743,51,58,62,64,42,0,64,0,32,12,44,41,5,5
0000289_05601_d_0000839,107,100-150,1000,58,78,81,84,42,0,69,0,72,44,32,31,3,3
0000289_05801_d_0000840,78,50-100,758,49,61,64,64,36,0,68,0,49,33,26,25,3,3
0000289_06001_d_0000841,80,50-100,616,56,67,71,71,40,0,58,0,45,34,33,31,2,2
0000289_06201_d_0000842,79,50-100,573,58,67,69,69,45,0,68,0,39,29,38,36,2,2
0000289_06401_d_0000843,79,50-100,570,50,62,65,65,45,0,57,0,51,35,24,23,4,4
0000289_06601_d_0000844,88,50-100,502,55,67,68,68,39,0,58,0,51,33,34,31,3,3
0000289_06801_d_0000845,98,50-100,640,58,74,78,78,44,0,58,0,78,54,20,20,0,0
0000289_07001_d_0000846,74,50-100,351,41,49,49,49,25,0,38,0,45,22,29,27,0,0
0000289_07201_d_0000847,40,<50,1000,31,36,38,38,25,0,48,0,18,15,22,21,0,0
0000290_04001_d_0000867,79,50-100,647,60,68,69,69,50,0,69,0,47,36,32,32,0,0
0000291_00001_d_0000868,178,150-300,967,56,92,106,113,36,0,102,0,155,70,23,22,0,0
0000291_00201_d_0000869,113,100-150,680,59,80,89,89,42,0,85,0,89,57,24,23,0,0
0000291_00401_d_0000870,166,150-300,977,64,91,105,111,57,0,104,0,139,66,27,25,0,0
0000291_00601_d_0000871,120,100-150,832,64,94,104,104,57,0,95,0,63,40,53,50,4,4
0000291_01001_d_0000873,159,150-300,889,74,104,129,133,56,0,101,0,122,69,36,34,1,1
0000291_01201_d_0000874,212,150-300,987,71,131,157,176,67,0,126,0,135,67,76,63,1,1
0000291_01401_d_0000875,154,150-300,940,68,112,125,132,61,0,119,0,114,74,39,37,1,1
0000291_01601_d_0000876,87,50-100,753,57,78,80,82,51,0,99,0,37,32,43,39,7,7
0000291_01801_d_0000877,113,100-150,628,63,96,101,102,66,0,98,0,50,35,56,54,7,7
0000291_02001_d_0000878,172,150-300,987,77,122,138,149,72,0,123,0,87,48,81,70,4,4
0000291_02201_d_0000879,149,100-150,963,69,113,127,137,57,0,97,0,77,51,70,60,2,2
0000291_02601_d_0000881,178,150-300,1000,78,121,148,153,64,0,106,0,109,62,68,58,1,1
0000291_03201_d_0000884,229,150-300,939,77,135,171,178,63,0,132,0,170,81,58,53,1,1
0000291_03401_d_0000885,187,150-300,989,75,132,163,172,68,0,126,0,109,64,71,61,7,7
0000291_03601_d_0000886,112,100-150,826,62,88,101,104,39,0,85,0,49,34,58,50,5,4
0000291_03801_d_0000887,191,150-300,1000,63,108,133,152,46,0,91,0,124,50,66,57,1,1
0000291_04001_d_0000888,108,100-150,833,68,98,98,99,59,0,106,0,44,38,61,57,3,3
0000291_04201_d_0000889,111,100-150,927,64,95,101,103,57,0,104,0,47,37,60,54,4,4
0000291_04401_d_0000890,126,100-150,960,74,104,113,117,58,0,122,0,53,37,70,64,3,3
0000291_05001_d_0000892,135,100-150,944,75,108,124,127,63,0,118,0,72,48,61,58,2,2
0000291_05201_d_0000893,207,150-300,971,76,140,177,187,61,0,119,0,143,84,62,54,2,2
0000293_03601_d_0000940,117,100-150,684,64,86,89,92,45,0,78,0,94,63,23,23,0,0
0000295_00000_d_0000021,130,100-150,406,63,71,72,72,33,0,54,0,116,58,13,12,1,1
0000295_00200_d_0000022,78,50-100,357,63,67,68,68,48,0,71,0,53,42,23,23,2,2
0000295_00600_d_0000024,186,150-300,789,79,98,113,117,61,0,86,0,166,79,18,17,2,2
0000295_00800_d_0000025,147,100-150,600,77,105,116,116,64,0,81,0,121,79,23,23,3,3
0000295_01000_d_0000026,251,150-300,759,79,109,124,127,62,0,91,0,226,86,23,22,2,1
0000295_01200_d_0000027,200,150-300,713,75,115,128,129,58,0,90,0,182,99,18,16,0,0
0000295_01400_d_0000028,189,150-300,723,75,123,140,143,63,0,109,0,172,107,17,16,0,0
0000295_01600_d_0000029,138,100-150,665,80,113,122,125,61,0,101,0,105,81,32,31,1,1
0000295_01800_d_0000030,306,>300,829,85,148,163,170,67,0,115,0,269,113,37,35,0,0
0000295_02000_d_0000031,311,>300,811,91,167,198,207,77,0,119,0,261,118,50,49,0,0
0000295_02200_d_0000032,193,150-300,632,81,142,162,163,74,0,121,0,134,89,58,52,1,1
0000295_02400_d_0000033,317,>300,951,69,141,192,222,66,0,128,0,280,107,35,32,2,2
0000295_02900_d_0000034,212,150-300,741,84,136,151,155,79,0,116,0,172,96,36,36,4,4
0000296_00601_d_0000038,91,50-100,519,66,80,82,82,48,0,75,0,56,45,27,27,8,8
0000296_01001_d_0000040,181,150-300,668,86,127,132,132,76,0,103,0,128,77,46,43,7,7
0000300_03201_d_0000154,66,50-100,523,46,58,58,58,47,0,75,0,40,32,25,25,1,1
0000301_00001_d_0000156,96,50-100,555,61,75,80,80,51,0,84,0,65,48,26,22,5,5
0000301_00201_d_0000157,90,50-100,651,53,62,68,68,42,0,65,0,52,28,33,29,5,5
0000301_01001_d_0000161,64,50-100,401,38,46,47,47,30,0,48,0,48,32,14,12,2,2
0000301_01201_d_0000162,61,50-100,469,44,49,49,49,36,0,55,0,40,29,18,17,3,3
0000303_03401_d_0000200,82,50-100,511,54,60,64,64,45,0,64,0,64,43,18,17,0,0
0000308_04401_d_0000327,98,50-100,611,66,77,84,84,63,0,101,0,68,48,27,26,3,3
0000312_00001_d_0000414,112,100-150,717,78,102,106,106,58,0,85,0,59,49,51,51,2,2
0000312_00201_d_0000415,108,100-150,697,76,95,100,101,69,0,92,0,56,45,44,43,8,7
0000312_00601_d_0000417,59,50-100,420,47,55,56,56,38,0,48,0,30,26,24,24,5,5
0000312_01001_d_0000419,80,50-100,633,61,71,72,73,47,0,69,0,42,33,28,28,10,10
0000312_01201_d_0000420,82,50-100,595,63,76,77,77,58,0,84,0,44,38,30,30,8,8
0000312_02201_d_0000425,78,50-100,602,60,72,73,73,55,0,87,0,41,35,36,36,1,1
0000312_02401_d_0000426,80,50-100,503,56,66,66,66,50,0,74,0,42,30,33,31,5,5
0000312_04201_d_0000435,80,50-100,526,63,72,75,75,47,0,69,0,50,42,29,29,1,1
0000313_06401_d_0000468,91,50-100,721,46,58,67,68,31,0,64,0,85,52,6,6,0,0
0000313_06601_d_0000469,165,150-300,872,54,81,91,96,41,0,76,0,156,74,9,7,0,0
0000313_07001_d_0000471,5,<50,202,5,5,5,5,1,0,2,0,4,4,1,1,0,0
0000315_01601_d_0000509,98,50-100,525,53,70,73,73,44,0,69,0,82,56,16,14,0,0
0000316_00001_d_0000519,69,50-100,553,29,41,44,44,19,0,38,0,61,35,8,6,0,0
0000316_00201_d_0000520,54,50-100,580,30,37,39,39,30,0,44,0,37,27,17,10,0,0
0000316_00401_d_0000521,23,<50,425,10,14,14,14,9,0,15,0,11,4,11,9,1,1
0000316_00601_d_0000522,35,<50,494,25,27,28,28,19,0,30,0,29,21,6,6,0,0
0000316_00801_d_0000523,27,<50,533,18,20,22,22,16,0,39,0,22,16,5,4,0,0
0000316_01001_d_0000524,18,<50,256,13,14,14,14,5,0,13,0,14,12,4,2,0,0
0000316_01201_d_0000525,43,<50,741,36,37,38,39,36,0,60,0,25,23,18,14,0,0
0000316_01401_d_0000526,34,<50,585,27,29,31,31,35,0,55,0,19,17,14,11,1,1
0000316_01601_d_0000527,29,<50,544,22,24,24,24,27,0,44,0,17,14,11,10,1,0
0000316_01801_d_0000528,11,<50,155,11,11,11,11,9,0,15,0,1,1,8,8,2,2
0000316_02001_d_0000529,9,<50,457,6,8,8,8,6,0,23,0,4,3,4,4,1,1
0000316_02201_d_0000530,7,<50,67,7,7,7,7,6,0,6,0,2,2,4,4,1,1
0000323_02601_d_0000645,91,50-100,443,55,70,74,74,35,0,63,0,71,51,17,16,3,3
0000327_00001_d_0000711,70,50-100,592,48,57,58,58,43,0,69,0,46,36,23,20,1,1
0000327_00201_d_0000712,60,50-100,429,42,44,45,45,43,0,52,0,38,24,19,17,3,3
0000327_00401_d_0000713,64,50-100,390,41,51,52,52,39,0,68,0,40,27,24,24,0,0
0000327_00601_d_0000714,84,50-100,535,56,67,70,70,50,0,80,0,58,43,25,23,1,1
0000327_00801_d_0000715,84,50-100,585,64,71,73,73,61,0,90,0,57,44,24,24,3,3
0000327_01001_d_0000716,83,50-100,476,62,69,71,71,45,0,65,0,51,41,32,28,0,0
0000327_01201_d_0000717,69,50-100,473,49,56,58,58,42,0,64,0,34,26,31,26,4,4
0000327_01401_d_0000718,93,50-100,416,57,66,67,67,40,0,61,0,71,48,18,15,4,3
0000327_01801_d_0000720,62,50-100,448,47,49,51,51,36,0,51,0,45,32,17,17,0,0
0000327_02601_d_0000724,57,50-100,509,39,47,48,48,32,0,59,0,43,34,14,13,0,0
0000327_02801_d_0000725,73,50-100,609,51,60,63,63,41,0,65,0,48,37,24,22,1,1
0000327_03001_d_0000726,75,50-100,400,50,56,59,59,42,0,65,0,56,41,19,15,0,0
0000327_03201_d_0000727,110,100-150,658,40,53,59,59,32,0,57,0,88,41,21,11,1,1
0000327_03401_d_0000728,75,50-100,532,44,52,53,53,42,0,69,0,56,35,18,16,1,1
0000327_03601_d_0000729,60,50-100,538,46,53,54,54,39,0,62,0,47,40,12,12,1,1
0000327_03801_d_0000730,103,100-150,723,68,84,89,91,67,0,98,0,85,68,16,14,2,2
0000327_04001_d_0000731,136,100-150,797,57,78,81,86,47,0,73,0,117,60,18,17,1,1
0000327_04201_d_0000732,110,100-150,960,64,78,84,87,59,0,98,0,86,56,23,22,1,0
0000330_00001_d_0000800,80,50-100,657,56,61,70,70,44,0,66,0,55,37,25,24,0,0
0000330_00201_d_0000801,130,100-150,607,66,80,90,90,43,0,66,0,101,52,27,26,2,2
0000330_00401_d_0000802,112,100-150,668,64,87,91,91,44,0,61,0,88,66,22,19,2,2
0000330_00601_d_0000803,94,50-100,602,56,66,70,70,44,0,71,0,72,45,19,18,3,3
0000330_00801_d_0000804,93,50-100,487,63,73,76,76,47,0,72,0,58,39,33,32,2,2
0000330_01001_d_0000805,93,50-100,544,55,65,67,67,49,0,77,0,68,42,23,21,2,2
0000330_01201_d_0000806,110,100-150,552,61,76,81,81,41,0,59,0,80,48,27,25,3,3
0000330_01401_d_0000807,161,150-300,891,80,122,133,138,68,0,117,0,111,73,47,46,3,3
0000330_01601_d_0000808,99,50-100,570,65,74,79,79,46,0,74,0,76,51,23,23,0,0
0000330_01801_d_0000809,64,50-100,350,53,57,57,57,47,0,68,0,38,31,26,26,0,0
0000330_02001_d_0000810,57,50-100,347,48,50,50,50,45,0,59,0,35,28,21,21,1,1
0000330_02201_d_0000811,44,<50,252,42,44,44,44,42,0,64,0,26,26,15,15,3,3
0000330_02801_d_0000814,45,<50,295,37,37,37,37,42,0,65,0,28,21,15,14,2,2
0000330_03001_d_0000815,45,<50,279,40,42,42,42,38,0,59,0,28,25,14,14,3,3
0000330_03201_d_0000816,69,50-100,319,57,64,64,64,52,0,76,0,29,26,36,34,4,4
0000330_04001_d_0000820,38,<50,263,36,37,37,37,31,0,46,0,10,10,23,22,5,5
0000330_04201_d_0000821,162,150-300,813,77,115,131,136,53,0,89,0,129,86,28,24,5,5
0000330_04401_d_0000822,38,<50,254,34,34,34,34,39,0,50,0,23,19,14,14,1,1
0000330_04601_d_0000823,62,50-100,408,42,51,51,51,39,0,70,0,48,37,12,12,2,2
0000333_00001_d_0000001,68,50-100,448,42,51,53,53,31,0,45,0,35,21,33,30,0,0
0000333_01765_d_0000010,120,100-150,159,45,49,49,49,10,0,30,0,84,18,36,31,0,0
0000333_01961_d_0000011,65,50-100,250,36,42,42,42,7,0,18,0,36,18,29,24,0,0
0000333_02157_d_0000012,67,50-100,205,40,48,48,48,20,0,29,0,30,12,37,36,0,0
0000333_02353_d_0000013,70,50-100,111,36,37,37,37,12,0,20,0,41,9,29,28,0,0
0000333_02549_d_0000014,91,50-100,138,39,40,40,40,13,0,26,0,64,15,27,25,0,0
0000333_02745_d_0000015,52,50-100,182,27,29,29,29,3,0,9,0,35,13,17,16,0,0
0000333_02941_d_0000016,44,<50,138,24,25,25,25,9,0,16,0,23,7,21,18,0,0
0000333_03137_d_0000017,39,<50,150,20,20,20,20,3,0,5,0,23,4,16,16,0,0
0000333_03333_d_0000018,62,50-100,367,36,40,41,41,3,0,12,0,32,14,30,26,0,0
0000333_03529_d_0000019,95,50-100,323,49,56,58,58,13,0,27,0,55,18,40,38,0,0
0000333_03725_d_0000020,83,50-100,420,51,61,66,66,19,0,49,0,49,27,34,34,0,0
0000335_00001_d_0000043,41,<50,456,37,39,39,39,36,0,58,0,16,15,19,18,6,6
0000335_00197_d_0000044,37,<50,418,32,34,34,34,33,0,58,0,21,19,12,11,4,4
0000335_00393_d_0000045,34,<50,364,28,29,29,29,28,0,48,0,12,9,17,15,5,5
0000335_00589_d_0000046,21,<50,192,19,20,20,20,20,0,28,0,7,7,12,12,2,1
0000335_00785_d_0000047,34,<50,396,27,30,30,30,19,0,37,0,24,20,8,8,2,2
0000335_00981_d_0000048,78,50-100,472,38,43,44,44,32,0,53,0,71,37,7,6,0,0
0000335_01765_d_0000052,61,50-100,395,44,46,48,48,41,0,50,0,48,35,12,10,1,1
0000335_01961_d_0000053,69,50-100,402,55,60,61,61,39,0,61,0,53,44,15,15,1,1
0000335_02353_d_0000055,82,50-100,544,57,66,68,68,40,0,71,0,63,47,18,18,1,1
0000335_02549_d_0000056,87,50-100,568,53,66,70,70,43,0,73,0,74,53,12,12,1,1
0000335_02745_d_0000057,99,50-100,512,61,72,77,77,48,0,81,0,84,59,13,11,2,2
0000335_03137_d_0000059,103,100-150,506,57,69,72,72,51,0,72,0,79,47,23,21,1,1
0000335_03333_d_0000060,40,<50,401,38,40,40,40,42,0,59,0,18,18,19,19,3,3
0000335_03725_d_0000062,27,<50,228,24,25,25,25,27,0,34,0,4,3,17,16,6,6
0000335_03921_d_0000063,44,<50,312,41,42,42,42,40,0,53,0,9,8,31,30,4,4
0000335_04117_d_0000064,28,<50,277,28,28,28,28,27,0,34,0,7,7,15,15,6,6
0000335_04313_d_0000065,38,<50,243,32,33,33,33,33,0,43,0,17,13,18,17,3,3
0000335_05097_d_0000069,20,<50,185,17,17,17,17,15,0,24,0,8,5,7,7,5,5
0000335_05685_d_0000072,15,<50,181,15,15,15,15,14,0,20,0,1,1,9,9,5,5
0000335_06469_d_0000076,8,<50,116,8,8,8,8,6,0,6,0,4,4,2,2,2,2
0000335_06665_d_0000077,21,<50,146,20,20,20,20,20,0,24,0,3,2,13,13,5,5
0000335_06861_d_0000078,24,<50,208,21,21,21,21,26,0,34,0,10,7,9,9,5,5
0000342_00393_d_0000244,133,100-150,675,61,87,96,97,56,0,88,0,112,69,18,15,3,3
0000345_07057_d_0000345,108,100-150,574,61,88,91,91,53,0,100,0,86,66,22,22,0,0
0000346_00001_d_0000346,82,50-100,623,61,74,76,76,56,0,78,0,35,28,39,38,8,8
0000346_01961_d_0000356,71,50-100,379,52,65,65,65,52,0,79,0,44,40,26,24,1,1
0000346_02549_d_0000359,59,50-100,479,50,56,56,56,48,0,68,0,23,22,30,28,6,6
0000346_03921_d_0000366,50,50-100,377,41,44,44,44,47,0,69,0,22,16,23,23,5,5
0000346_07057_d_0000382,87,50-100,486,65,75,78,78,70,0,89,0,50,40,37,35,0,0
0000348_00589_d_0000409,34,<50,318,31,32,32,32,35,0,56,0,26,24,7,7,1,1
0000348_03333_d_0000423,15,<50,160,15,15,15,15,13,0,22,0,4,4,11,11,0,0
0000356_00589_d_0000632,121,100-150,616,74,99,103,103,67,0,105,0,92,70,26,26,3,3
0000356_01177_d_0000635,88,50-100,644,64,77,81,81,50,0,82,0,58,48,25,24,5,5
0000356_01569_d_0000637,100,100-150,837,54,75,80,82,47,0,87,0,71,47,27,26,2,2
0000356_01765_d_0000638,84,50-100,622,58,70,74,74,44,0,71,0,54,40,27,27,3,3
0000356_01961_d_0000639,111,100-150,775,49,68,81,87,46,0,78,0,83,40,24,24,4,4
0000356_02157_d_0000640,54,50-100,469,43,47,49,49,40,0,68,0,29,25,23,20,2,2
0000356_02353_d_0000641,106,100-150,660,60,73,79,79,44,0,83,0,79,48,27,25,0,0
0000356_02745_d_0000643,97,50-100,724,55,78,83,83,43,0,69,0,74,56,19,18,4,4
0000356_02941_d_0000644,108,100-150,744,55,77,85,88,38,0,74,0,89,61,15,12,4,4
0000356_03333_d_0000646,80,50-100,840,58,69,74,74,48,0,96,0,55,46,25,23,0,0
0000356_03529_d_0000647,81,50-100,651,63,74,75,75,56,0,95,0,50,44,29,28,2,2
0000356_03725_d_0000648,94,50-100,612,59,73,83,83,45,0,79,0,63,42,30,30,1,1
0000356_03921_d_0000649,72,50-100,681,52,61,63,63,42,0,85,0,49,38,22,22,1,1
0000356_04117_d_0000650,93,50-100,484,50,70,75,75,40,0,64,0,70,48,20,19,3,3
0000356_04313_d_0000651,99,50-100,705,64,75,82,83,37,0,69,0,73,52,25,22,1,1
0000356_04705_d_0000653,70,50-100,586,52,56,57,57,40,0,69,0,53,41,15,13,2,2
0000356_04901_d_0000654,102,100-150,824,51,70,83,88,45,0,64,0,81,51,19,17,2,2
0000356_05097_d_0000655,114,100-150,663,59,84,92,92,48,0,76,0,92,63,21,20,1,1
0000358_03333_d_0000697,93,50-100,559,59,71,74,74,37,0,71,0,74,54,18,16,1,1
0000359_00393_d_0000701,39,<50,383,31,33,34,34,29,0,47,0,25,19,14,14,0,0
0000359_00589_d_0000702,39,<50,540,30,34,34,34,35,0,59,0,19,14,18,18,2,2
0000359_00785_d_0000703,30,<50,293,27,28,28,28,26,0,34,0,8,7,18,18,4,3
0000359_00981_d_0000704,33,<50,563,26,26,28,28,26,0,36,0,6,2,24,21,3,3
0000359_01177_d_0000705,59,50-100,476,49,52,52,52,41,0,63,0,20,14,33,33,6,5
0000359_01373_d_0000706,12,<50,203,12,12,12,12,19,0,27,0,0,0,7,7,5,5
0000359_01961_d_0000707,18,<50,198,18,18,18,18,23,0,30,0,0,0,13,13,5,5
0000359_02353_d_0000708,31,<50,317,22,24,24,24,22,0,32,0,25,18,6,6,0,0
0000359_02549_d_0000709,21,<50,204,19,19,19,19,24,0,31,0,6,4,12,12,3,3
0000359_03333_d_0000711,13,<50,120,11,11,11,11,11,0,17,0,2,1,11,10,0,0
0000359_03529_d_0000712,16,<50,307,16,16,16,16,12,0,30,0,0,0,13,13,3,3
0000360_00001_d_0000713,80,50-100,655,50,60,66,66,36,0,70,0,54,35,23,22,3,3
0000360_00197_d_0000714,79,50-100,538,52,65,69,69,45,0,69,0,50,42,27,21,2,2
0000360_00393_d_0000715,79,50-100,560,50,61,66,66,40,0,61,0,45,35,32,25,2,1
0000360_00589_d_0000716,60,50-100,523,40,44,47,47,44,0,65,0,31,19,27,23,2,2
0000360_00785_d_0000717,59,50-100,746,45,48,50,51,43,0,84,0,26,19,33,29,0,0
0000360_00981_d_0000718,65,50-100,658,42,47,52,52,53,0,83,0,33,24,31,22,1,1
0000360_02353_d_0000725,72,50-100,560,50,61,62,62,50,0,80,0,34,28,35,30,3,3
0000360_02745_d_0000727,81,50-100,642,45,54,58,59,47,0,76,0,46,29,31,21,4,4
0000360_02941_d_0000728,45,<50,447,29,39,40,40,32,0,50,0,11,10,31,26,3,3
0000360_03137_d_0000729,56,50-100,376,45,49,50,50,34,0,51,0,28,25,25,21,3,3
0000360_03333_d_0000730,56,50-100,350,43,49,49,49,44,0,61,0,36,31,16,14,4,4
0000360_03529_d_0000731,31,<50,330,26,27,27,27,27,0,42,0,17,13,13,13,1,1
0000360_03921_d_0000733,52,50-100,337,38,43,43,43,31,0,46,0,39,31,12,11,1,1
0000360_04117_d_0000734,18,<50,188,16,17,17,17,14,0,23,0,2,2,11,10,5,5
0000360_04705_d_0000737,9,<50,209,9,9,9,9,11,0,17,0,0,0,7,7,2,2
0000360_05293_d_0000740,70,50-100,418,45,57,59,59,37,0,57,0,46,36,17,15,7,6
0000360_05685_d_0000742,60,50-100,445,47,53,56,56,45,0,69,0,17,14,42,38,1,1
0000360_06273_d_0000745,17,<50,339,16,17,17,17,12,0,19,0,5,5,12,12,0,0
0000360_06665_d_0000747,48,<50,350,37,41,41,41,40,0,57,0,15,12,29,25,4,4
0000360_06861_d_0000748,25,<50,317,22,23,23,23,32,0,40,0,4,4,14,12,7,7
0000360_07057_d_0000749,15,<50,446,11,12,13,13,18,0,31,0,4,3,3,3,8,6
0000360_07253_d_0000750,28,<50,237,27,28,28,28,29,0,45,0,5,5,16,16,7,7
0000360_07645_d_0000752,16,<50,193,16,16,16,16,21,0,28,0,0,0,12,12,4,4
0000364_00589_d_0000798,62,50-100,639,36,46,50,50,28,0,57,0,50,37,10,7,2,2
0000364_01177_d_0000799,80,50-100,817,46,61,64,65,28,0,62,0,61,43,18,17,1,1
0000364_01373_d_0000780,64,50-100,832,39,45,48,49,30,0,66,0,51,36,11,9,2,0
0000364_01569_d_0000781,97,50-100,843,43,60,66,68,31,0,63,0,83,50,14,10,0,0
0000364_01765_d_0000782,81,50-100,851,46,63,69,71,29,0,62,0,60,50,20,12,1,1
