image,n_gt,bucket,cache_depth,matched@100,matched@300,matched@600,matched@1000,tail_tp,tail_tp_dupsus,ndet@conf0.25,sat@conf0.25,ndet@conf0.1,sat@conf0.1,n_gt_small,matched300_small,n_gt_medium,matched300_medium,n_gt_large,matched300_large
0000155_01201_d_0000001,94,50-100,1000,40,56,70,74,18,3,20,0,57,0,82,45,12,11,0,0
0000155_01601_d_0000001,73,50-100,1000,35,51,60,63,12,0,25,0,84,0,63,42,10,9,0,0
0000155_01871_d_0000001,55,50-100,1000,34,40,44,44,4,0,23,0,52,0,46,33,9,7,0,0
0000162_00001_d_0000001,34,<50,947,25,30,31,31,1,0,18,0,36,0,26,22,7,7,1,1
0000162_00401_d_0000001,45,<50,1000,33,39,40,42,3,1,12,0,38,0,39,33,5,5,1,1
0000162_00801_d_0000001,30,<50,1000,18,23,23,25,2,0,17,0,36,0,25,19,3,2,2,2
0000162_01058_d_0000001,57,50-100,1000,32,40,43,45,5,2,13,0,33,0,48,32,9,8,0,0
0000163_00001_d_0000001,69,50-100,1000,38,50,56,59,9,0,18,0,53,0,58,44,9,5,2,1
0000163_00359_d_0000001,54,50-100,808,31,36,37,37,1,0,13,0,24,0,49,33,5,3,0,0
0000165_04325_d_0000105,29,<50,977,20,21,23,24,3,0,11,0,24,0,14,8,12,11,3,2
0000166_00558_d_0000118,71,50-100,1000,43,49,53,57,8,2,35,0,51,0,19,11,39,29,13,9
0000193_00000_d_0000103,63,50-100,1000,37,50,52,54,4,0,25,0,50,0,54,41,9,9,0,0
0000193_01497_d_0000111,87,50-100,1000,50,63,69,73,10,0,33,0,77,0,72,50,15,13,0,0
0000193_01705_d_0000112,134,100-150,1000,57,85,95,108,23,3,34,0,54,0,117,69,17,16,0,0
0000193_01876_d_0000113,107,100-150,1000,51,71,80,93,22,5,21,0,47,0,97,61,10,10,0,0
0000193_02029_d_0000114,93,50-100,1000,41,56,70,75,19,4,16,0,44,0,82,46,11,10,0,0
0000193_02212_d_0000115,78,50-100,1000,32,49,57,60,11,1,15,0,40,0,73,46,5,3,0,0
0000193_02416_d_0000116,50,50-100,1000,18,30,35,41,11,0,1,0,11,0,47,27,3,3,0,0
0000193_02606_d_0000117,49,<50,1000,19,25,28,32,7,1,1,0,17,0,48,25,1,0,0,0
0000193_02725_d_0000118,39,<50,968,29,31,34,34,3,1,1,0,8,0,38,30,1,1,0,0
0000194_00000_d_0000119,54,50-100,1000,29,41,43,45,4,0,14,0,29,0,51,39,3,2,0,0
0000194_00200_d_0000120,76,50-100,1000,32,43,51,56,13,3,22,0,61,0,67,35,9,8,0,0
0000194_00399_d_0000121,143,100-150,1000,63,94,109,117,23,3,34,0,79,0,137,88,6,6,0,0
0000194_00625_d_0000122,83,50-100,1000,43,58,63,69,11,2,20,0,70,0,73,49,10,9,0,0
0000194_00800_d_0000123,54,50-100,1000,27,33,33,35,2,0,21,0,54,0,41,22,13,11,0,0
0000194_00998_d_0000124,42,<50,989,15,24,29,31,7,1,14,0,33,0,37,20,5,4,0,0
0000194_01192_d_0000125,23,<50,848,18,19,21,21,2,0,10,0,20,0,18,15,5,4,0,0
0000196_04512_d_0000144,69,50-100,1000,39,49,53,57,8,1,16,0,37,0,62,43,7,6,0,0
0000199_01269_d_0000166,16,<50,430,12,14,14,14,0,0,12,0,25,0,7,5,8,8,1,1
