image,n_gt,bucket,cache_depth,matched@100,matched@300,matched@600,matched@1000,tail_tp,tail_tp_dupsus,ndet@conf0.25,sat@conf0.25,ndet@conf0.1,sat@conf0.1,n_gt_small,matched300_small,n_gt_medium,matched300_medium,n_gt_large,matched300_large
0000154_01201_d_0000001,81,50-100,469,47,55,56,56,1,0,41,0,62,0,75,50,6,5,0,0
0000154_01601_d_0000001,101,100-150,526,59,69,72,72,3,0,41,0,74,0,86,56,15,13,0,0
0000154_02001_d_0000001,83,50-100,686,52,62,66,66,4,0,56,0,86,0,74,53,8,8,1,1
0000155_00001_d_0000001,97,50-100,475,60,71,77,77,6,1,54,0,89,0,73,48,23,22,1,1
0000155_00401_d_0000001,122,100-150,483,62,82,86,86,4,0,67,0,104,0,106,68,16,14,0,0
0000155_00801_d_0000001,106,100-150,479,71,88,91,91,3,1,66,0,92,0,86,69,20,19,0,0
0000155_01201_d_0000001,94,50-100,448,54,65,70,70,5,0,38,0,77,0,82,54,12,11,0,0
0000155_01601_d_0000001,73,50-100,493,48,56,60,60,4,0,55,0,91,0,63,46,10,10,0,0
0000155_01871_d_0000001,55,50-100,327,44,47,48,48,1,0,34,0,54,0,46,39,9,8,0,0
0000162_00001_d_0000001,34,<50,308,30,31,32,32,1,0,30,0,40,0,26,23,7,7,1,1
0000162_00401_d_0000001,45,<50,323,37,40,40,40,0,0,34,0,55,0,39,34,5,5,1,1
0000162_00801_d_0000001,30,<50,341,21,24,24,24,0,0,28,0,45,0,25,19,3,3,2,2
0000162_01058_d_0000001,57,50-100,489,39,41,41,41,0,0,21,0,35,0,48,33,9,8,0,0
0000163_00001_d_0000001,69,50-100,507,49,59,60,60,1,0,43,0,70,0,58,50,9,7,2,2
0000163_00359_d_0000001,54,50-100,289,38,46,46,46,0,0,22,0,34,0,49,41,5,5,0,0
0000165_04325_d_0000105,29,<50,274,23,25,25,25,0,0,23,0,34,0,14,11,12,11,3,3
0000166_00558_d_0000118,71,50-100,409,48,61,62,62,1,1,52,0,69,0,19,14,39,36,13,11
0000193_00000_d_0000103,63,50-100,540,48,51,52,52,1,0,32,0,71,0,54,42,9,9,0,0
0000193_01497_d_0000111,87,50-100,625,59,72,80,80,8,0,65,0,119,0,72,58,15,14,0,0
0000193_01705_d_0000112,134,100-150,647,68,101,113,114,13,1,63,0,112,0,117,85,17,16,0,0
0000193_01876_d_0000113,107,100-150,564,55,76,85,85,9,2,44,0,81,0,97,66,10,10,0,0
0000193_02029_d_0000114,93,50-100,727,58,80,83,83,3,0,45,0,89,0,82,71,11,9,0,0
0000193_02212_d_0000115,78,50-100,666,42,54,57,58,4,1,43,0,73,0,73,51,5,3,0,0
0000193_02416_d_0000116,50,50-100,317,31,37,37,37,0,0,18,0,32,0,47,34,3,3,0,0
0000193_02606_d_0000117,49,<50,325,30,39,40,40,1,0,25,0,41,0,48,38,1,1,0,0
0000193_02725_d_0000118,39,<50,335,31,33,35,35,2,0,12,0,34,0,38,32,1,1,0,0
0000194_00000_d_0000119,54,50-100,426,40,44,44,44,0,0,22,0,49,0,51,42,3,2,0,0
